NAME,COUNTYFP,GRID_ID,YEAR,MEDIAN_AGE_TOT,MEDIAN_AGE_MALE,MEDIAN_AGE_FEM,AGEUNDER13_TOT,AGE1424_TOT,AGE2544_TOT,AGE4564_TOT,AGE65PLUS_TOT,COUNTY_AREA,POPDENSITY,POPDENSITY_MALE,POPDENSITY_FEM,Structure Arsons,Mobile Arsons,Other Arsons,Total Arsons,Total Arsons Cleared,Unemployment,medianHHI2018
Nevada,57,45,1992,47.6,46.1,48.9,3.2900297096243687,2.7899812332912903,4.775000599749579,8.015950160203277,4.546197005789684,4217591093.298747,23.4171587086582,11.578884467390173,11.838274241268023,8,2,2,12,6,0.111,66681
Nevada,57,45,1993,47.6,46.1,48.9,3.2900297096243687,2.7899812332912903,4.775000599749579,8.015950160203277,4.546197005789684,4217591093.298747,23.4171587086582,11.578884467390173,11.838274241268023,2,3,0,5,1,0.111,66681
Nevada,57,45,1994,47.6,46.1,48.9,3.2900297096243687,2.7899812332912903,4.775000599749579,8.015950160203277,4.546197005789684,4217591093.298747,23.4171587086582,11.578884467390173,11.838274241268023,1,2,0,3,1,0.111,66681
Nevada,57,45,1995,47.6,46.1,48.9,3.2900297096243687,2.7899812332912903,4.775000599749579,8.015950160203277,4.546197005789684,4217591093.298747,23.4171587086582,11.578884467390173,11.838274241268023,4,1,2,7,1,0.111,66681
Nevada,57,45,1996,47.6,46.1,48.9,3.2900297096243687,2.7899812332912903,4.775000599749579,8.015950160203277,4.546197005789684,4217591093.298747,23.4171587086582,11.578884467390173,11.838274241268023,3,2,3,8,2,0.111,66681
Nevada,57,45,1997,47.6,46.1,48.9,3.2900297096243687,2.7899812332912903,4.775000599749579,8.015950160203277,4.546197005789684,4217591093.298747,23.4171587086582,11.578884467390173,11.838274241268023,3,0,4,7,3,0.111,66681
Nevada,57,45,1998,47.6,46.1,48.9,3.2900297096243687,2.7899812332912903,4.775000599749579,8.015950160203277,4.546197005789684,4217591093.298747,23.4171587086582,11.578884467390173,11.838274241268023,3,1,3,7,1,0.111,66681
Nevada,57,45,1999,47.6,46.1,48.9,3.2900297096243687,2.7899812332912903,4.775000599749579,8.015950160203277,4.546197005789684,4217591093.298747,23.4171587086582,11.578884467390173,11.838274241268023,10,2,0,12,4,0.111,66681
Nevada,57,45,2000,47.6,46.1,48.9,3.2900297096243687,2.7899812332912903,4.775000599749579,8.015950160203277,4.546197005789684,4217591093.298747,23.4171587086582,11.578884467390173,11.838274241268023,5,2,1,8,1,0.111,66681
Nevada,57,45,2001,47.6,46.1,48.9,3.2900297096243687,2.7899812332912903,4.775000599749579,8.015950160203277,4.546197005789684,4217591093.298747,23.4171587086582,11.578884467390173,11.838274241268023,7,2,0,9,3,0.111,66681
Nevada,57,45,2002,47.6,46.1,48.9,3.2900297096243687,2.7899812332912903,4.775000599749579,8.015950160203277,4.546197005789684,4217591093.298747,23.4171587086582,11.578884467390173,11.838274241268023,1,5,2,8,4,0.111,66681
Nevada,57,45,2003,47.6,46.1,48.9,3.2900297096243687,2.7899812332912903,4.775000599749579,8.015950160203277,4.546197005789684,4217591093.298747,23.4171587086582,11.578884467390173,11.838274241268023,3,6,7,16,7,0.111,66681
Nevada,57,45,2004,47.6,46.1,48.9,3.2900297096243687,2.7899812332912903,4.775000599749579,8.015950160203277,4.546197005789684,4217591093.298747,23.4171587086582,11.578884467390173,11.838274241268023,3,2,5,10,3,0.111,66681
Nevada,57,45,2005,47.6,46.1,48.9,3.2900297096243687,2.7899812332912903,4.775000599749579,8.015950160203277,4.546197005789684,4217591093.298747,23.4171587086582,11.578884467390173,11.838274241268023,4,0,6,10,2,0.111,66681
Nevada,57,45,2006,47.6,46.1,48.9,3.2900297096243687,2.7899812332912903,4.775000599749579,8.015950160203277,4.546197005789684,4217591093.298747,23.4171587086582,11.578884467390173,11.838274241268023,3,3,5,11,6,0.111,66681
Nevada,57,45,2007,47.6,46.1,48.9,3.2900297096243687,2.7899812332912903,4.775000599749579,8.015950160203277,4.546197005789684,4217591093.298747,23.4171587086582,11.578884467390173,11.838274241268023,4,1,3,8,0,0.111,66681
Sierra,91,59,2008,50.9,50.5,51.5,0.09451369247016692,0.07737267015819711,0.13760431800442438,0.30092016947680356,0.16093515392904997,4200449581.686932,0.771346004038642,0.3918628156319767,0.37948318840666523,0,1,0,1,1,0.149,52308
Sierra,91,59,2009,50.9,50.5,51.5,0.09451369247016692,0.07737267015819711,0.13760431800442438,0.3006820997224706,0.16093515392904997,4200449581.686932,0.7711079342843089,0.3916247458776438,0.37948318840666523,1,0,0,1,0,0.149,52308
Sierra,91,59,2010,50.9,50.5,51.5,0.094275622715834,0.07832494917552876,0.13641396923275984,0.2966349138988111,0.16093515392904997,4200449581.686932,0.7665846089519835,0.3887679088256488,0.3778167001263348,0,0,0,0,0,0.149,52308
Sierra,91,59,2011,51.8,51.6,52.0,0.08737159984017949,0.07427776335186922,0.12998608586577115,0.28306493790183496,0.1628397119637133,4200449581.686932,0.7375400989233681,0.37186495626801197,0.36567514265535617,1,1,0,2,1,0.149,52308
Sierra,91,59,2012,52.5,52.5,52.5,0.08737159984017949,0.072135135562873,0.12641503955077743,0.2716375896938551,0.17260057189136277,4200449581.686932,0.7301599365390478,0.36734163093568656,0.36281830560336115,0,0,1,1,1,0.14400000000000002,52308
Sierra,91,59,2013,53.1,53.0,53.2,0.08784773934884534,0.06880215900221219,0.12332013274444953,0.25973410197720936,0.18117108304734766,4200449581.686932,0.7208752161200641,0.3611518173230308,0.3597233987970333,0,0,0,0,0,0.127,52308
Sierra,91,59,2014,53.9,53.9,54.0,0.08665739057718076,0.06880215900221219,0.11451155183413171,0.24640219573456615,0.19117001272933007,4200449581.686932,0.7075433098774209,0.35520007346470794,0.352343236412713,0,0,0,0,0,0.101,52308
Sierra,91,59,2015,53.9,53.8,54.0,0.08856194861184406,0.06999250777387678,0.11713031913179377,0.23568905678958504,0.19926438437664915,4200449581.686932,0.7106382166837487,0.35996146855136624,0.3506767481323826,0,0,0,0,0,0.087,52308
Sierra,91,59,2016,54.7,54.3,55.0,0.08546704180551618,0.06689760096754889,0.11570190060579628,0.22807082465093176,0.20640647700663659,4200449581.686932,0.7025438450364296,0.35400972469304337,0.3485341203433863,1,0,0,1,0,0.076,52308
Sierra,91,59,2017,54.7,54.3,55.1,0.08951422762917573,0.06880215900221219,0.11855873765779125,0.22283329005560765,0.2149769881626215,4200449581.686932,0.7146854025074083,0.3597233987970333,0.35496200371037506,0,0,0,0,0,0.065,52308
Sierra,91,59,2018,55.3,54.5,55.9,0.09022843689217447,0.059279368828895625,0.12689117905944325,0.20854910479563282,0.2285469641595976,4200449581.686932,0.7134950537357438,0.3590091895340346,0.3544858642017092,0,0,0,0,0,0.061,52308
Sierra,91,59,2019,55.2,54.0,56.0,0.09165685541817195,0.0588032293202298,0.1309383648831028,0.2047399887263062,0.22926117342259636,4200449581.686932,0.7153996117704071,0.3592472592883675,0.3561523524820396,0,0,0,0,0,0.054000000000000006,52308
Sierra,91,59,1990,50.9,50.5,51.5,0.09451369247016692,0.07737267015819711,0.13760431800442438,0.30092016947680356,0.16093515392904997,4200449581.686932,0.771346004038642,0.3918628156319767,0.37948318840666523,0,0,0,0,0,0.149,52308
Sierra,91,59,1991,50.9,50.5,51.5,0.09451369247016692,0.07737267015819711,0.13760431800442438,0.30092016947680356,0.16093515392904997,4200449581.686932,0.771346004038642,0.3918628156319767,0.37948318840666523,0,1,0,1,0,0.149,52308
Sierra,91,59,1992,50.9,50.5,51.5,0.09451369247016692,0.07737267015819711,0.13760431800442438,0.30092016947680356,0.16093515392904997,4200449581.686932,0.771346004038642,0.3918628156319767,0.37948318840666523,0,1,0,1,1,0.149,52308
Sierra,91,59,1993,50.9,50.5,51.5,0.09451369247016692,0.07737267015819711,0.13760431800442438,0.30092016947680356,0.16093515392904997,4200449581.686932,0.771346004038642,0.3918628156319767,0.37948318840666523,0,0,0,0,0,0.149,52308
Sierra,91,59,1994,50.9,50.5,51.5,0.09451369247016692,0.07737267015819711,0.13760431800442438,0.30092016947680356,0.16093515392904997,4200449581.686932,0.771346004038642,0.3918628156319767,0.37948318840666523,0,0,0,0,0,0.149,52308
Sierra,91,59,1995,50.9,50.5,51.5,0.09451369247016692,0.07737267015819711,0.13760431800442438,0.30092016947680356,0.16093515392904997,4200449581.686932,0.771346004038642,0.3918628156319767,0.37948318840666523,0,0,0,0,0,0.149,52308
Sierra,91,59,1996,50.9,50.5,51.5,0.09451369247016692,0.07737267015819711,0.13760431800442438,0.30092016947680356,0.16093515392904997,4200449581.686932,0.771346004038642,0.3918628156319767,0.37948318840666523,1,0,0,1,0,0.149,52308
Sierra,91,59,1997,50.9,50.5,51.5,0.09451369247016692,0.07737267015819711,0.13760431800442438,0.30092016947680356,0.16093515392904997,4200449581.686932,0.771346004038642,0.3918628156319767,0.37948318840666523,0,0,0,0,0,0.149,52308
Sierra,91,59,1998,50.9,50.5,51.5,0.09451369247016692,0.07737267015819711,0.13760431800442438,0.30092016947680356,0.16093515392904997,4200449581.686932,0.771346004038642,0.3918628156319767,0.37948318840666523,0,0,0,0,0,0.149,52308
Sierra,91,59,1999,50.9,50.5,51.5,0.09451369247016692,0.07737267015819711,0.13760431800442438,0.30092016947680356,0.16093515392904997,4200449581.686932,0.771346004038642,0.3918628156319767,0.37948318840666523,0,0,0,0,0,0.149,52308
Sierra,91,59,2000,50.9,50.5,51.5,0.09451369247016692,0.07737267015819711,0.13760431800442438,0.30092016947680356,0.16093515392904997,4200449581.686932,0.771346004038642,0.3918628156319767,0.37948318840666523,1,0,0,1,0,0.149,52308
Sierra,91,59,2001,50.9,50.5,51.5,0.09451369247016692,0.07737267015819711,0.13760431800442438,0.30092016947680356,0.16093515392904997,4200449581.686932,0.771346004038642,0.3918628156319767,0.37948318840666523,2,0,5,7,6,0.149,52308
Sierra,91,59,2002,50.9,50.5,51.5,0.09451369247016692,0.07737267015819711,0.13760431800442438,0.30092016947680356,0.16093515392904997,4200449581.686932,0.771346004038642,0.3918628156319767,0.37948318840666523,0,0,0,0,0,0.149,52308
Sierra,91,59,2003,50.9,50.5,51.5,0.09451369247016692,0.07737267015819711,0.13760431800442438,0.30092016947680356,0.16093515392904997,4200449581.686932,0.771346004038642,0.3918628156319767,0.37948318840666523,2,0,1,3,1,0.149,52308
Sierra,91,59,2004,50.9,50.5,51.5,0.09451369247016692,0.07737267015819711,0.13760431800442438,0.30092016947680356,0.16093515392904997,4200449581.686932,0.771346004038642,0.3918628156319767,0.37948318840666523,0,0,0,0,0,0.149,52308
Sierra,91,59,2005,50.9,50.5,51.5,0.09451369247016692,0.07737267015819711,0.13760431800442438,0.30092016947680356,0.16093515392904997,4200449581.686932,0.771346004038642,0.3918628156319767,0.37948318840666523,0,0,1,1,0,0.149,52308
Sierra,91,59,2006,50.9,50.5,51.5,0.09451369247016692,0.07737267015819711,0.13760431800442438,0.30092016947680356,0.16093515392904997,4200449581.686932,0.771346004038642,0.3918628156319767,0.37948318840666523,0,0,0,0,0,0.149,52308
Sierra,91,59,2007,50.9,50.5,51.5,0.09451369247016692,0.07737267015819711,0.13760431800442438,0.30092016947680356,0.16093515392904997,4200449581.686932,0.771346004038642,0.3918628156319767,0.37948318840666523,0,0,0,0,0,0.149,52308
Sacramento,67,35,2008,34.8,33.5,36.1,66.21862564019249,54.24530736689858,94.5198014058734,84.69688167770067,37.70295695316916,4205266982.0283904,337.3835730438343,165.21971208231585,172.16386096151842,184,104,177,465,91,0.121,69475
Sacramento,67,35,2009,34.8,33.5,36.1,66.21600987285903,54.242453802534826,94.51718563853994,84.6935525192763,37.7017679680176,4205266982.0283904,337.3709698012277,165.21257817140648,172.1583916298212,149,86,131,366,77,0.121,69475
Sacramento,67,35,2010,34.8,33.5,36.1,66.21434529364684,54.14899956962178,94.6743694755769,85.05619299050375,37.90674900814747,4205266982.0283904,338.00065633749676,165.49793460778216,172.50272172971455,173,72,156,401,76,0.121,69475
Sacramento,67,35,2011,35.0,33.7,36.4,66.22433276891998,53.95257922258318,95.36992578924264,86.43755593959243,38.95234255043409,4205266982.0283904,340.9367362707723,166.86146277959736,174.07527349117495,127,57,102,286,70,0.121,69475
Sacramento,67,35,2012,35.3,33.9,36.6,66.20364442728275,53.544519518565934,96.09211537030347,86.92503985173424,40.81619567402801,4205266982.0283904,343.5815148419144,168.08397731243693,175.49753752947748,135,48,61,244,62,0.105,69475
Sacramento,67,35,2013,35.5,34.1,36.8,66.38627254656319,52.92910080411568,97.11583158580129,87.51763005127442,42.60252696573987,4205266982.0283904,346.55136195349445,169.31362575618584,177.2377361973086,128,47,97,272,63,0.08900000000000001,69475
Sacramento,67,35,2014,35.6,34.4,36.9,66.7334562108203,52.39239290669906,98.85270109520802,88.31353671173231,44.43879563381746,4205266982.0283904,350.7308825582772,171.3524974940902,179.37838506418697,136,35,95,266,58,0.073,69475
Sacramento,67,35,2015,35.8,34.6,37.1,67.02333079077194,51.651655157273815,100.73962053074231,89.4984793137824,46.27815566328914,4205266982.0283904,355.1912414558596,173.51312131151485,181.67812014434475,83,31,86,200,52,0.06,69475
Sacramento,67,35,2016,36.0,34.8,37.3,67.34721034605835,50.94278220991052,102.75352358046379,90.20093174132722,48.06377356391006,4205266982.0283904,359.3082214416699,175.5213172325088,183.78690420916115,126,49,106,281,70,0.054000000000000006,69475
Sacramento,67,35,2017,36.2,35.0,37.4,67.52389353958097,50.42343349570675,104.89464804140276,90.53646335109899,49.80920376640807,4205266982.0283904,363.18764219419757,177.46578354937887,185.72185864481867,133,58,124,315,71,0.047,69475
Sacramento,67,35,2018,36.4,35.2,37.7,67.36742309363497,50.20489802484903,106.46577302068128,90.28748986036119,51.583645206604274,4205266982.0283904,365.9092292061307,178.82740934495155,187.08181986117918,108,51,102,261,83,0.039,69475
Sacramento,67,35,2019,36.6,35.4,37.9,67.100852622654,50.119291093936326,108.273268248091,90.10509953811106,53.47627177086608,4205266982.0283904,369.07478327365845,180.46345291350553,188.61133036015292,101,60,117,278,90,0.037000000000000005,69475
Sacramento,67,35,1990,34.8,33.5,36.1,66.21862564019249,54.24530736689858,94.5198014058734,84.69688167770067,37.70295695316916,4205266982.0283904,337.3835730438343,165.21971208231585,172.16386096151842,128,141,17,286,45,0.121,69475
Sacramento,67,35,1991,34.8,33.5,36.1,66.21862564019249,54.24530736689858,94.5198014058734,84.69688167770067,37.70295695316916,4205266982.0283904,337.3835730438343,165.21971208231585,172.16386096151842,153,135,12,300,59,0.121,69475
Sacramento,67,35,1992,34.8,33.5,36.1,66.21862564019249,54.24530736689858,94.5198014058734,84.69688167770067,37.70295695316916,4205266982.0283904,337.3835730438343,165.21971208231585,172.16386096151842,200,115,44,359,78,0.121,69475
Sacramento,67,35,1993,34.8,33.5,36.1,66.21862564019249,54.24530736689858,94.5198014058734,84.69688167770067,37.70295695316916,4205266982.0283904,337.3835730438343,165.21971208231585,172.16386096151842,182,84,36,302,102,0.121,69475
Sacramento,67,35,1994,34.8,33.5,36.1,66.21862564019249,54.24530736689858,94.5198014058734,84.69688167770067,37.70295695316916,4205266982.0283904,337.3835730438343,165.21971208231585,172.16386096151842,157,73,28,258,79,0.121,69475
Sacramento,67,35,1995,34.8,33.5,36.1,66.21862564019249,54.24530736689858,94.5198014058734,84.69688167770067,37.70295695316916,4205266982.0283904,337.3835730438343,165.21971208231585,172.16386096151842,220,63,39,322,46,0.121,69475
Sacramento,67,35,1996,34.8,33.5,36.1,66.21862564019249,54.24530736689858,94.5198014058734,84.69688167770067,37.70295695316916,4205266982.0283904,337.3835730438343,165.21971208231585,172.16386096151842,180,82,51,313,40,0.121,69475
Sacramento,67,35,1997,34.8,33.5,36.1,66.21862564019249,54.24530736689858,94.5198014058734,84.69688167770067,37.70295695316916,4205266982.0283904,337.3835730438343,165.21971208231585,172.16386096151842,224,91,81,396,118,0.121,69475
Sacramento,67,35,1998,34.8,33.5,36.1,66.21862564019249,54.24530736689858,94.5198014058734,84.69688167770067,37.70295695316916,4205266982.0283904,337.3835730438343,165.21971208231585,172.16386096151842,250,101,57,408,97,0.121,69475
Sacramento,67,35,1999,34.8,33.5,36.1,66.21862564019249,54.24530736689858,94.5198014058734,84.69688167770067,37.70295695316916,4205266982.0283904,337.3835730438343,165.21971208231585,172.16386096151842,376,138,121,635,150,0.121,69475
Sacramento,67,35,2000,34.8,33.5,36.1,66.21862564019249,54.24530736689858,94.5198014058734,84.69688167770067,37.70295695316916,4205266982.0283904,337.3835730438343,165.21971208231585,172.16386096151842,290,238,129,657,113,0.121,69475
Sacramento,67,35,2001,34.8,33.5,36.1,66.21862564019249,54.24530736689858,94.5198014058734,84.69688167770067,37.70295695316916,4205266982.0283904,337.3835730438343,165.21971208231585,172.16386096151842,322,256,189,767,215,0.121,69475
Sacramento,67,35,2002,34.8,33.5,36.1,66.21862564019249,54.24530736689858,94.5198014058734,84.69688167770067,37.70295695316916,4205266982.0283904,337.3835730438343,165.21971208231585,172.16386096151842,249,205,118,572,113,0.121,69475
Sacramento,67,35,2003,34.8,33.5,36.1,66.21862564019249,54.24530736689858,94.5198014058734,84.69688167770067,37.70295695316916,4205266982.0283904,337.3835730438343,165.21971208231585,172.16386096151842,290,256,194,740,139,0.121,69475
Sacramento,67,35,2004,34.8,33.5,36.1,66.21862564019249,54.24530736689858,94.5198014058734,84.69688167770067,37.70295695316916,4205266982.0283904,337.3835730438343,165.21971208231585,172.16386096151842,255,243,180,678,129,0.121,69475
Sacramento,67,35,2005,34.8,33.5,36.1,66.21862564019249,54.24530736689858,94.5198014058734,84.69688167770067,37.70295695316916,4205266982.0283904,337.3835730438343,165.21971208231585,172.16386096151842,221,240,166,627,123,0.121,69475
Sacramento,67,35,2006,34.8,33.5,36.1,66.21862564019249,54.24530736689858,94.5198014058734,84.69688167770067,37.70295695316916,4205266982.0283904,337.3835730438343,165.21971208231585,172.16386096151842,219,192,167,578,124,0.121,69475
Sacramento,67,35,2007,34.8,33.5,36.1,66.21862564019249,54.24530736689858,94.5198014058734,84.69688167770067,37.70295695316916,4205266982.0283904,337.3835730438343,165.21971208231585,172.16386096151842,163,133,154,450,76,0.121,69475
San Joaquin,77,36,2008,32.7,31.5,34.0,25.83773452122051,19.88037730388091,30.51162477092237,26.97952770940053,11.962611264033232,5950289483.535479,115.17187556945755,57.34678975605934,57.82508581339821,66,35,65,166,31,0.162,63567
San Joaquin,77,36,2009,32.7,31.5,34.0,25.83773452122051,19.88037730388091,30.51162477092237,26.979863827501255,11.962275145932502,5950289483.535479,115.17187556945755,57.346957815109704,57.82491775434785,44,36,41,121,23,0.162,63567
San Joaquin,77,36,2010,32.8,31.5,34.0,25.839247052673798,19.90743481098968,30.565235607988818,27.12825996897358,12.0377336595464,5950289483.535479,115.47791110017226,57.488295476466696,57.98961562370558,69,29,35,133,23,0.162,63567
San Joaquin,77,36,2011,33.0,31.7,34.2,25.850338949997887,20.00390070589921,30.762368874067,27.661679394832188,12.414185932364068,5950289483.535479,116.69247385716035,58.05818371625452,58.63429014090583,87,29,43,159,28,0.162,63567
San Joaquin,77,36,2012,33.2,32.0,34.4,25.795047522427794,20.047259940893387,30.89059792949552,27.85730012945708,12.982729699748967,5950289483.535479,117.57293522202274,58.45160995315904,59.12132526886369,76,31,51,158,28,0.14400000000000002,63567
San Joaquin,77,36,2013,33.5,32.3,34.6,25.667490703200738,19.885082957291132,30.912613665093335,28.026031416023574,13.49396533095939,5950289483.535479,117.98518407256816,58.57715006378172,59.40803400878644,71,43,43,157,25,0.123,63567
San Joaquin,77,36,2014,33.7,32.6,34.8,25.773199845880338,19.918694767364137,31.48939232594612,28.40349204314343,14.002512017363971,5950289483.535479,119.587290999698,59.456771133392294,60.130519866305704,64,23,59,146,30,0.105,63567
San Joaquin,77,36,2015,33.9,32.8,35.0,25.92798223126653,19.904241689032744,32.182803967752236,28.81103524027863,14.558115237870764,5950289483.535479,121.38417836620091,60.43672345607079,60.94745491013012,87,40,67,194,42,0.08900000000000001,63567
San Joaquin,77,36,2016,34.1,33.0,35.2,26.181247220166632,19.822396931504976,32.86377923983134,29.186983335945204,15.100777911499446,5950289483.535479,123.15518463894759,61.3944919841011,61.7606926548465,68,19,45,132,23,0.081,63567
San Joaquin,77,36,2017,34.3,33.2,35.4,26.41568959542585,19.812313388483073,33.608280832948424,29.4748684892205,15.606467594047821,5950289483.535479,124.91761990012567,62.25982803443064,62.657791865695025,133,44,93,270,47,0.07,63567
San Joaquin,77,36,2018,34.4,33.3,35.5,26.518373675198884,19.899872153723255,34.231275732651596,29.650826314952685,16.16257499170571,5950289483.535479,126.46292286823213,63.0236564183397,63.43926644989242,92,73,94,259,36,0.061,63567
San Joaquin,77,36,2019,34.6,33.6,35.7,26.52929751347261,20.08809829013209,34.94603087385406,29.753342335675356,16.769100104473104,5950289483.535479,128.08586911760725,63.894874535432024,64.19099458217521,92,29,82,203,47,0.059,63567
San Joaquin,77,36,1990,32.7,31.5,34.0,25.83773452122051,19.88037730388091,30.51162477092237,26.97952770940053,11.962611264033232,5950289483.535479,115.17187556945755,57.34678975605934,57.82508581339821,78,145,36,259,16,0.162,63567
San Joaquin,77,36,1991,32.7,31.5,34.0,25.83773452122051,19.88037730388091,30.51162477092237,26.97952770940053,11.962611264033232,5950289483.535479,115.17187556945755,57.34678975605934,57.82508581339821,155,127,41,323,39,0.162,63567
San Joaquin,77,36,1992,32.7,31.5,34.0,25.83773452122051,19.88037730388091,30.51162477092237,26.97952770940053,11.962611264033232,5950289483.535479,115.17187556945755,57.34678975605934,57.82508581339821,162,109,60,331,42,0.162,63567
San Joaquin,77,36,1993,32.7,31.5,34.0,25.83773452122051,19.88037730388091,30.51162477092237,26.97952770940053,11.962611264033232,5950289483.535479,115.17187556945755,57.34678975605934,57.82508581339821,95,139,35,269,28,0.162,63567
San Joaquin,77,36,1994,32.7,31.5,34.0,25.83773452122051,19.88037730388091,30.51162477092237,26.97952770940053,11.962611264033232,5950289483.535479,115.17187556945755,57.34678975605934,57.82508581339821,134,122,65,321,25,0.162,63567
San Joaquin,77,36,1995,32.7,31.5,34.0,25.83773452122051,19.88037730388091,30.51162477092237,26.97952770940053,11.962611264033232,5950289483.535479,115.17187556945755,57.34678975605934,57.82508581339821,106,101,40,247,25,0.162,63567
San Joaquin,77,36,1996,32.7,31.5,34.0,25.83773452122051,19.88037730388091,30.51162477092237,26.97952770940053,11.962611264033232,5950289483.535479,115.17187556945755,57.34678975605934,57.82508581339821,105,90,58,253,31,0.162,63567
San Joaquin,77,36,1997,32.7,31.5,34.0,25.83773452122051,19.88037730388091,30.51162477092237,26.97952770940053,11.962611264033232,5950289483.535479,115.17187556945755,57.34678975605934,57.82508581339821,105,113,110,328,40,0.162,63567
San Joaquin,77,36,1998,32.7,31.5,34.0,25.83773452122051,19.88037730388091,30.51162477092237,26.97952770940053,11.962611264033232,5950289483.535479,115.17187556945755,57.34678975605934,57.82508581339821,113,72,50,235,35,0.162,63567
San Joaquin,77,36,1999,32.7,31.5,34.0,25.83773452122051,19.88037730388091,30.51162477092237,26.97952770940053,11.962611264033232,5950289483.535479,115.17187556945755,57.34678975605934,57.82508581339821,126,89,59,274,41,0.162,63567
San Joaquin,77,36,2000,32.7,31.5,34.0,25.83773452122051,19.88037730388091,30.51162477092237,26.97952770940053,11.962611264033232,5950289483.535479,115.17187556945755,57.34678975605934,57.82508581339821,132,91,62,285,48,0.162,63567
San Joaquin,77,36,2001,32.7,31.5,34.0,25.83773452122051,19.88037730388091,30.51162477092237,26.97952770940053,11.962611264033232,5950289483.535479,115.17187556945755,57.34678975605934,57.82508581339821,126,93,57,276,36,0.162,63567
San Joaquin,77,36,2002,32.7,31.5,34.0,25.83773452122051,19.88037730388091,30.51162477092237,26.97952770940053,11.962611264033232,5950289483.535479,115.17187556945755,57.34678975605934,57.82508581339821,108,24,58,190,39,0.162,63567
San Joaquin,77,36,2003,32.7,31.5,34.0,25.83773452122051,19.88037730388091,30.51162477092237,26.97952770940053,11.962611264033232,5950289483.535479,115.17187556945755,57.34678975605934,57.82508581339821,84,71,58,213,41,0.162,63567
San Joaquin,77,36,2004,32.7,31.5,34.0,25.83773452122051,19.88037730388091,30.51162477092237,26.97952770940053,11.962611264033232,5950289483.535479,115.17187556945755,57.34678975605934,57.82508581339821,64,60,61,185,38,0.162,63567
San Joaquin,77,36,2005,32.7,31.5,34.0,25.83773452122051,19.88037730388091,30.51162477092237,26.97952770940053,11.962611264033232,5950289483.535479,115.17187556945755,57.34678975605934,57.82508581339821,60,49,49,158,39,0.162,63567
San Joaquin,77,36,2006,32.7,31.5,34.0,25.83773452122051,19.88037730388091,30.51162477092237,26.97952770940053,11.962611264033232,5950289483.535479,115.17187556945755,57.34678975605934,57.82508581339821,54,43,50,147,30,0.162,63567
San Joaquin,77,36,2007,32.7,31.5,34.0,25.83773452122051,19.88037730388091,30.51162477092237,26.97952770940053,11.962611264033232,5950289483.535479,115.17187556945755,57.34678975605934,57.82508581339821,49,31,69,149,33,0.162,63567
Sacramento,67,47,2008,34.8,33.5,36.1,66.21862564019249,54.24530736689858,94.5198014058734,84.69688167770067,37.70295695316916,4205266982.0283904,337.3835730438343,165.21971208231585,172.16386096151842,184,104,177,465,91,0.121,69475
Sacramento,67,47,2009,34.8,33.5,36.1,66.21600987285903,54.242453802534826,94.51718563853994,84.6935525192763,37.7017679680176,4205266982.0283904,337.3709698012277,165.21257817140648,172.1583916298212,149,86,131,366,77,0.121,69475
Sacramento,67,47,2010,34.8,33.5,36.1,66.21434529364684,54.14899956962178,94.6743694755769,85.05619299050375,37.90674900814747,4205266982.0283904,338.00065633749676,165.49793460778216,172.50272172971455,173,72,156,401,76,0.121,69475
Sacramento,67,47,2011,35.0,33.7,36.4,66.22433276891998,53.95257922258318,95.36992578924264,86.43755593959243,38.95234255043409,4205266982.0283904,340.9367362707723,166.86146277959736,174.07527349117495,127,57,102,286,70,0.121,69475
Sacramento,67,47,2012,35.3,33.9,36.6,66.20364442728275,53.544519518565934,96.09211537030347,86.92503985173424,40.81619567402801,4205266982.0283904,343.5815148419144,168.08397731243693,175.49753752947748,135,48,61,244,62,0.105,69475
Sacramento,67,47,2013,35.5,34.1,36.8,66.38627254656319,52.92910080411568,97.11583158580129,87.51763005127442,42.60252696573987,4205266982.0283904,346.55136195349445,169.31362575618584,177.2377361973086,128,47,97,272,63,0.08900000000000001,69475
Sacramento,67,47,2014,35.6,34.4,36.9,66.7334562108203,52.39239290669906,98.85270109520802,88.31353671173231,44.43879563381746,4205266982.0283904,350.7308825582772,171.3524974940902,179.37838506418697,136,35,95,266,58,0.073,69475
Sacramento,67,47,2015,35.8,34.6,37.1,67.02333079077194,51.651655157273815,100.73962053074231,89.4984793137824,46.27815566328914,4205266982.0283904,355.1912414558596,173.51312131151485,181.67812014434475,83,31,86,200,52,0.06,69475
Sacramento,67,47,2016,36.0,34.8,37.3,67.34721034605835,50.94278220991052,102.75352358046379,90.20093174132722,48.06377356391006,4205266982.0283904,359.3082214416699,175.5213172325088,183.78690420916115,126,49,106,281,70,0.054000000000000006,69475
Sacramento,67,47,2017,36.2,35.0,37.4,67.52389353958097,50.42343349570675,104.89464804140276,90.53646335109899,49.80920376640807,4205266982.0283904,363.18764219419757,177.46578354937887,185.72185864481867,133,58,124,315,71,0.047,69475
Sacramento,67,47,2018,36.4,35.2,37.7,67.36742309363497,50.20489802484903,106.46577302068128,90.28748986036119,51.583645206604274,4205266982.0283904,365.9092292061307,178.82740934495155,187.08181986117918,108,51,102,261,83,0.039,69475
Sacramento,67,47,2019,36.6,35.4,37.9,67.100852622654,50.119291093936326,108.273268248091,90.10509953811106,53.47627177086608,4205266982.0283904,369.07478327365845,180.46345291350553,188.61133036015292,101,60,117,278,90,0.037000000000000005,69475
