Year,County,NCICCode,TotalStructural_sum,TotalMobile_sum,TotalOther_sum,GrandTotal_sum,GrandTotClr_sum
2001,San Diego County,Imperial Beach,4,4,0,8,1
2001,San Diego County,La Mesa,2,1,0,3,0
2001,San Diego County,National City,7,3,1,11,3
2001,San Diego County,Oceanside,20,17,7,44,6
2001,San Diego County,San Diego,105,73,23,201,42
2001,San Diego County,San Marcos,5,3,1,9,2
2001,San Diego County,Vista,4,1,1,6,2
2001,San Diego County,CSU San Diego,2,0,0,2,0
2001,San Diego County,San Diego Harbor,0,0,0,0,0
2001,San Diego County,Colorado DPR,0,0,1,1,1
2001,San Diego County,Ocotillo Wells DPR,0,0,0,0,0
2001,San Diego County,San Diego Coast DPR,1,0,0,1,0
2001,San Diego County,CSU San Marcos,0,0,0,0,0
2001,San Diego County,UC San Diego,1,0,1,2,0
2001,San Diego County,CA Highway Patrol - San Diego,0,0,0,0,0
2001,San Diego County,Lemon Grove,1,0,1,2,0
2001,San Diego County,Santee,2,2,0,4,2
2001,San Diego County,Poway,11,0,0,11,3
2001,San Diego County,Encinitas,6,0,0,6,1
2001,San Diego County,Solana Beach,2,1,0,3,1
2001,San Francisco County,San Francisco,116,130,7,253,23
2001,San Francisco County,CSU San Francisco,0,0,0,0,0
2001,San Francisco County,San Francisco BART,0,1,0,1,0
2001,San Francisco County,UC Hastings College of Law,0,0,0,0,0
2001,San Francisco County,Union Pacific RR - San Francisco,0,0,0,0,0
2001,San Francisco County,UC San Francisco,0,0,1,1,1
2001,San Francisco County,CA Highway Patrol - San Francisco,0,0,0,0,0
2001,San Joaquin County,San Joaquin Co. Sheriff's Department,27,20,13,60,5
2001,San Joaquin County,Escalon,0,0,3,3,2
2001,San Joaquin County,Lodi,11,6,7,24,3
2001,San Joaquin County,Manteca,17,4,8,29,5
2001,San Joaquin County,Ripon,1,0,1,2,0
2001,San Joaquin County,Stockton,57,57,1,115,15
2001,San Joaquin County,Tracy,12,6,6,24,1
2001,San Joaquin County,Stockton Unified School,1,0,18,19,5
2001,San Joaquin County,Union Pacific RR - San Joaquin,0,0,0,0,0
2001,San Joaquin County,CSU Stockton,0,0,0,0,0
2001,San Joaquin County,CA Highway Patrol - San Joaquin,0,0,0,0,0
2001,San Luis Obispo County,San Luis Obispo Co. Sheriff's Department,2,3,4,9,2
2001,San Luis Obispo County,Arroyo Grande,1,1,2,4,0
2001,San Luis Obispo County,Grover Beach,5,2,2,9,3
2001,San Luis Obispo County,Morro Bay,0,0,3,3,0
2001,San Luis Obispo County,Paso Robles,1,0,1,2,1
2001,San Luis Obispo County,Pismo Beach,1,0,0,1,0
2001,San Luis Obispo County,San Luis Obispo,8,0,77,85,3
2001,San Luis Obispo County,Cal Poly San Luis Obispo,2,0,3,5,0
2001,San Luis Obispo County,Atascadero,4,1,9,14,0
2001,San Luis Obispo County,San Simeon DPR,0,0,0,0,0
2001,San Luis Obispo County,San Luis Obispo Coast DPR,0,0,0,0,0
2001,San Luis Obispo County,Oceano Dunes DPR,1,1,0,2,0
1997,Los Angeles County,Lanterman Developmental Center,0,0,0,0,0
2001,San Luis Obispo County,Union Pacific RR - San Luis Obispo,0,0,0,0,0
2001,San Luis Obispo County,Cuesta College,0,0,0,0,0
2001,San Luis Obispo County,CA Highway Patrol - San Luis Obispo,0,0,0,0,0
2001,San Mateo County,San Mateo Co. Sheriff's Department,1,11,5,17,0
2001,San Mateo County,Atherton,0,0,1,1,0
2001,San Mateo County,Belmont,1,0,0,1,0
2001,San Mateo County,Brisbane,0,0,0,0,0
2001,San Mateo County,Burlingame,1,2,9,12,1
2001,San Mateo County,Colma,0,0,0,0,0
2001,San Mateo County,Daly City,2,2,4,8,1
2001,San Mateo County,Half Moon Bay,0,1,1,2,0
2001,San Mateo County,Hillsborough,0,0,0,0,0
2001,San Mateo County,Menlo Park,2,2,0,4,1
2001,San Mateo County,Millbrae,1,0,5,6,0
2001,San Mateo County,Pacifica,1,1,3,5,3
2001,San Mateo County,Redwood City,10,4,2,16,4
2001,San Mateo County,San Bruno,1,0,0,1,0
2001,San Mateo County,San Carlos,0,0,0,0,0
2001,San Mateo County,San Mateo,7,5,15,27,5
2001,San Mateo County,South San Francisco,8,6,3,17,4
2001,San Mateo County,Broadmoor,0,1,0,1,0
2001,San Mateo County,Foster City,4,0,1,5,0
2001,San Mateo County,San Mateo BART,0,0,0,0,0
2001,San Mateo County,Union Pacific RR - San Mateo,0,0,0,0,0
2001,San Mateo County,Bay Area DPR,0,0,1,1,0
2001,San Mateo County,East Palo Alto,2,7,0,9,1
2001,San Mateo County,CA Highway Patrol - San Mateo,0,0,0,0,0
2001,Santa Barbara County,Santa Barbara Co. Sheriff's Department,4,3,28,35,16
2001,Santa Barbara County,Guadalupe,0,0,2,2,0
2001,Santa Barbara County,Lompoc,0,6,10,16,3
2001,Santa Barbara County,Santa Barbara,6,1,4,11,1
2001,Santa Barbara County,Santa Maria,4,6,11,21,3
2001,Santa Barbara County,Carpinteria,0,0,0,0,0
2001,Santa Barbara County,Union Pacific RR - Santa Barbara,0,0,0,0,0
2001,Santa Barbara County,Solvang,1,0,0,1,1
2001,Santa Barbara County,Allen Hancock College,0,0,0,0,0
2001,Santa Barbara County,Buelton,0,0,0,0,0
2001,Santa Barbara County,UC Santa Barbara,1,0,0,1,0
2001,Santa Barbara County,CA Highway Patrol - Santa Barbara,0,0,0,0,0
2001,Santa Clara County,Santa Clara Co. Sheriff's Department,0,0,2,2,0
2001,Santa Clara County,Campbell,1,1,5,7,0
2001,Santa Clara County,Cupertino,3,0,9,12,0
2001,Santa Clara County,Gilroy,4,0,0,4,1
2001,Santa Clara County,Los Altos,1,0,2,3,1
2001,Santa Clara County,Los Altos Hills,0,0,2,2,0
2001,Santa Clara County,Los Gatos,1,0,5,6,0
2001,Santa Clara County,Milpitas,4,0,0,4,0
2001,Santa Clara County,Monte Sereno,0,0,1,1,0
2001,Santa Clara County,Morgan Hill,4,1,9,14,0
2001,Santa Clara County,Mountain View,7,0,4,11,3
2001,Santa Clara County,Palo Alto,0,2,12,14,1
2001,Santa Clara County,San Jose,226,113,158,497,62
2001,Santa Clara County,Santa Clara,9,6,30,45,6
2001,Santa Clara County,Saratoga,0,0,0,0,0
2001,Santa Clara County,Sunnyvale,4,4,9,17,5
2001,Santa Clara County,CSU San Jose,2,0,0,2,0
2001,Santa Clara County,San Jose Community College,1,0,2,3,0
2001,Santa Clara County,West Valley College District,0,0,0,0,0
1998,Los Angeles County,Lanterman Developmental Center,0,1,0,1,0
2001,Santa Clara County,Foothill College,0,0,0,0,0
2001,Santa Clara County,Union Pacific RR - Santa Clara,0,0,0,0,0
2001,Santa Clara County,Santa Clara Transit District,0,0,0,0,0
2001,Santa Clara County,CA Highway Patrol - Santa Clara,0,0,0,0,0
2001,Santa Cruz County,Santa Cruz Co. Sheriff's Department,14,5,11,30,4
2001,Santa Cruz County,Capitola,0,0,0,0,0
2001,Santa Cruz County,Santa Cruz,12,7,0,19,0
2001,Santa Cruz County,Watsonville,5,1,0,6,1
2001,Santa Cruz County,Scotts Valley,2,0,0,2,0
2001,Santa Cruz County,Union Pacific RR - Santa Cruz,0,0,0,0,0
2001,Santa Cruz County,Santa Cruz Mtns. DPR,0,0,0,0,0
2001,Santa Cruz County,UC Santa Cruz,1,0,0,1,0
2001,Santa Cruz County,CA Highway Patrol - Santa Cruz,0,0,0,0,0
2001,Shasta County,Shasta Co. Sheriff's Department,9,14,44,67,4
2001,Shasta County,Anderson,0,1,1,2,0
2001,Shasta County,Redding,4,3,17,24,12
2001,Shasta County,Union Pacific RR - Shasta,0,0,0,0,0
2001,Shasta County,CA Highway Patrol - Shasta,0,0,0,0,0
2001,Sierra County,Sierra Co. Sheriff's Department,2,0,5,7,6
2001,Sierra County,Union Pacific RR - Sierra,0,0,0,0,0
2001,Sierra County,CA Highway Patrol - Sierra,0,0,0,0,0
2001,Siskiyou County,Siskiyou Co. Sheriff's Department,0,3,1,4,1
2001,Siskiyou County,Dorris,0,0,0,0,0
2001,Siskiyou County,Dunsmuir,0,0,0,0,0
2001,Siskiyou County,Etna,0,0,0,0,0
2001,Siskiyou County,Fort Jones,0,0,0,0,0
2001,Siskiyou County,Montague,0,0,1,1,0
2001,Siskiyou County,Mount Shasta,4,0,0,4,4
2001,Siskiyou County,Tulelake,0,0,0,0,0
2001,Siskiyou County,Weed,1,0,0,1,1
2001,Siskiyou County,Yreka,1,0,1,2,2
2001,Siskiyou County,Lake Shastina,0,0,0,0,0
2001,Siskiyou County,Union Pacific RR - Siskiyou,0,0,0,0,0
2001,Siskiyou County,CA Highway Patrol - Siskiyou,0,0,0,0,0
2001,Solano County,Solano Co. Sheriff's Department,5,14,7,26,4
2001,Solano County,Benicia,8,3,4,15,7
2001,Solano County,Dixon,1,0,2,3,1
2001,Solano County,Fairfield,15,20,20,55,11
2001,Solano County,Rio Vista,0,0,1,1,1
2001,Solano County,Suisun,2,5,4,11,1
2001,Solano County,Vacaville,8,34,20,62,0
2001,Solano County,Vallejo,11,39,17,67,15
2001,Solano County,Union Pacific RR - Solano,0,0,0,0,0
2001,Solano County,CA Highway Patrol - Solano,0,0,0,0,0
2001,Sonoma County,Sonoma Co. Sheriff's Department,21,8,10,39,4
2001,Sonoma County,Cloverdale,0,0,3,3,1
2001,Sonoma County,Cotati,3,0,5,8,0
2001,Sonoma County,Healdsburg,5,0,1,6,0
2001,Sonoma County,Rohnert Park,8,0,7,15,1
2001,Sonoma County,Santa Rosa,12,10,23,45,1
2001,Sonoma County,Sebastopol,0,0,0,0,0
2001,Sonoma County,Sonoma,4,1,11,16,7
2001,Sonoma County,Petaluma,1,5,9,15,1
2001,Sonoma County,CSU Sonoma,0,1,0,1,0
2001,Sonoma County,Union Pacific RR - Sonoma,0,0,0,0,0
2001,Sonoma County,Silverado DPR,0,0,3,3,0
2001,Sonoma County,Sonoma Mendocino Coast DPR,0,1,0,1,0
2001,Sonoma County,Sonoma Developmental Center,0,0,0,0,0
2001,Sonoma County,Sonoma Co. Junior College,0,0,2,2,0
2001,Sonoma County,Windsor,2,1,1,4,1
2001,Sonoma County,CA Highway Patrol - Sonoma,0,0,0,0,0
2001,Stanislaus County,Stanislaus Co. Sheriff's Department,92,221,81,394,56
2001,Stanislaus County,Ceres,6,0,3,9,4
2001,Stanislaus County,Modesto,14,18,88,120,4
2001,Stanislaus County,Newman,2,0,4,6,2
2001,Stanislaus County,Oakdale,1,2,1,4,1
2001,Stanislaus County,Patterson,0,0,1,1,0
2001,Stanislaus County,Riverbank,7,2,1,10,2
2001,Stanislaus County,Turlock,28,5,18,51,9
2001,Stanislaus County,Waterford,2,0,0,2,0
2001,Stanislaus County,Hughson,0,0,0,0,0
2001,Stanislaus County,CSU Stanislaus,0,0,0,0,0
2001,Stanislaus County,Union Pacific RR - Stanislaus,0,0,0,0,0
2001,Stanislaus County,CA Highway Patrol - Stanislaus,0,0,0,0,0
2001,Sutter County,Sutter Co. Sheriff's Department,3,0,0,3,0
2001,Sutter County,Yuba City,4,4,2,10,0
2001,Sutter County,Union Pacific RR - Sutter,0,0,0,0,0
2001,Sutter County,CA Highway Patrol - Sutter,0,0,0,0,0
2001,Tehama County,Tehama Co. Sheriff's Department,3,1,15,19,6
2001,Tehama County,Corning,2,1,2,5,0
2001,Tehama County,Red Bluff,0,1,1,2,0
2001,Tehama County,Union Pacific RR - Tehama,0,0,0,0,0
2001,Tehama County,CA Highway Patrol - Tehama,0,0,0,0,0
2001,Trinity County,Trinity Co. Sheriff's Department,5,2,7,14,2
2001,Trinity County,Union Pacific RR - Trinity,0,0,0,0,0
2001,Trinity County,CA Highway Patrol - Trinity,0,0,0,0,0
2001,Tulare County,Tulare Co. Sheriff's Department,21,200,316,537,4
2001,Tulare County,Dinuba,2,1,2,5,1
2001,Tulare County,Exeter,0,0,0,0,0
2001,Tulare County,Farmersville,2,0,0,2,0
2001,Tulare County,Lindsay,2,1,2,5,1
2001,Tulare County,Porterville,3,0,2,5,1
2001,Tulare County,Tulare,13,10,11,34,2
2001,Tulare County,Visalia,19,18,18,55,2
2001,Tulare County,Woodlake,1,1,1,3,0
2001,Tulare County,Union Pacific RR - Tulare,0,0,0,0,0
2001,Tulare County,College of the Sequoias,1,0,0,1,0
2001,Tulare County,CA Highway Patrol - Tulare,0,0,0,0,0
2001,Tuolumne County,Tuolumne Co. Sheriff's Department,10,4,1,15,3
2001,Tuolumne County,Sonora,0,0,0,0,0
2001,Tuolumne County,CA Highway Patrol - Tuolumne,0,0,0,0,0
2001,Ventura County,Ventura Co. Sheriff's Department,4,8,5,17,0
2001,Ventura County,Camarillo,2,0,19,21,1
2001,Ventura County,Fillmore,0,0,3,3,2
2001,Ventura County,Ojai,0,0,1,1,0
2001,Ventura County,Oxnard,18,12,18,48,11
2001,Ventura County,Port Hueneme,0,1,1,2,1
2001,Ventura County,Santa Paula,6,5,2,13,2
2001,Ventura County,Thousand Oaks,3,0,17,20,4
2001,Ventura County,Ventura,3,7,3,13,2
2001,Ventura County,Simi Valley,4,4,5,13,0
2001,Ventura County,Angeles DPR,0,0,0,0,0
2001,Ventura County,Moorpark,0,0,4,4,1
2001,Ventura County,Channel Coast DPR,0,0,0,0,0
2001,Ventura County,Hungry Valley DPR,0,0,0,0,0
2001,Ventura County,Union Pacific RR - Ventura,0,0,0,0,0
2001,Ventura County,CSU Channel Islands,0,0,0,0,0
2001,Ventura County,CA Highway Patrol - Ventura,0,0,0,0,0
2001,Yolo County,Yolo Co. Sheriff's Department,2,3,1,6,0
2001,Yolo County,Davis,8,5,20,33,3
2001,Yolo County,Winters,2,0,0,2,1
2001,Yolo County,Woodland,4,6,27,37,4
2001,Yolo County,West Sacramento,24,3,4,31,5
2001,Yolo County,Union Pacific RR - Yolo,0,0,0,0,0
2001,Yolo County,UC Davis,4,0,3,7,0
2001,Yolo County,CA Highway Patrol - Yolo,0,0,0,0,0
2001,Yuba County,Yuba Co. Sheriff's Department,10,2,11,23,3
2001,Yuba County,Marysville,0,0,0,0,0
2001,Yuba County,Wheatland,0,0,0,0,0
2001,Yuba County,Union Pacific RR - Yuba,0,0,0,0,0
2001,Yuba County,CA Highway Patrol - Yuba,0,0,0,0,0
2002,Alameda County,Alameda Co. Sheriff's Department,12,28,20,60,5
2002,Alameda County,Alameda,8,0,13,21,2
2002,Alameda County,Albany,2,1,0,3,0
2002,Alameda County,Berkeley,17,11,8,36,4
2002,Alameda County,Emeryville,0,0,1,1,0
2002,Alameda County,Fremont,8,9,8,25,3
2002,Alameda County,Hayward,27,40,8,75,7
2002,Alameda County,Livermore,11,7,16,34,5
2002,Alameda County,Newark,1,3,8,12,3
2002,Alameda County,Oakland,85,250,19,354,17
2002,Alameda County,Piedmont,1,0,0,1,0
2002,Alameda County,Pleasanton,6,0,4,10,2
2002,Alameda County,San Leandro,10,8,2,20,6
2002,Alameda County,Union City,12,7,3,22,8
2002,Alameda County,Alameda E. Bay Reg. Park Dist.,2,2,4,8,0
2002,Alameda County,CSU East Bay,0,0,0,0,0
2002,Alameda County,Union Pacific RR - Alameda,0,0,0,0,0
2002,Alameda County,Alameda BART,0,1,0,1,0
2002,Alameda County,UC Lawrence-Livermore,0,0,0,0,0
2002,Alameda County,Dublin,0,1,0,1,0
2002,Alameda County,Alameda E. Bay Mun. Util. Dist.,0,0,1,1,0
2002,Alameda County,UC Berkeley,1,0,0,1,0
2002,Alameda County,CA Highway Patrol - Alameda,1,0,0,1,0
2002,Alpine County,Alpine Co. Sheriff's Department,0,0,0,0,0
2002,Alpine County,CA Highway Patrol - Alpine,0,0,0,0,0
2002,Amador County,Amador Co. Sheriff's Department,0,0,0,0,0
2002,Amador County,Ione,0,0,0,0,0
2002,Amador County,Jackson,0,0,1,1,1
2002,Amador County,Sutter Creek,0,0,0,0,0
2002,Amador County,Union Pacific RR - Amador,0,0,0,0,0
2002,Amador County,CA Highway Patrol - Amador,0,0,0,0,0
2002,Butte County,Butte Co. Sheriff's Department,13,21,44,78,6
2002,Butte County,Biggs,0,0,0,0,0
2002,Butte County,Chico,6,9,58,73,11
2002,Butte County,Gridley,0,0,0,0,0
2002,Butte County,Oroville,5,6,4,15,4
2002,Butte County,Paradise,0,4,1,5,3
2002,Butte County,Union Pacific RR - Butte,0,0,0,0,0
2002,Butte County,Northern Buttes DPR,0,0,0,0,0
2002,Butte County,CSU Chico,0,0,0,0,0
2002,Butte County,CA Highway Patrol - Butte,0,0,0,0,0
2002,Calaveras County,Calaveras Co. Sheriff's Department,2,0,2,4,0
2002,Calaveras County,Angels Camp,0,0,1,1,0
2002,Calaveras County,Union Pacific RR - Calaveras,0,0,0,0,0
2002,Calaveras County,Calaveras DPR,0,0,0,0,0
2002,Calaveras County,CA Highway Patrol - Calaveras,0,0,0,0,0
2002,Colusa County,Colusa Co. Sheriff's Department,2,0,1,3,2
2002,Colusa County,Colusa,1,0,0,1,0
2002,Colusa County,Williams,0,1,2,3,1
2002,Colusa County,Union Pacific RR - Colusa,0,0,0,0,0
2002,Colusa County,CA Highway Patrol - Colusa,0,0,0,0,0
2002,Contra Costa County,Contra Costa Co. Sheriff's Department,7,19,6,32,10
2002,Contra Costa County,Antioch,10,20,25,55,7
2002,Contra Costa County,Brentwood,0,1,15,16,7
2002,Contra Costa County,Clayton,1,0,0,1,0
2002,Contra Costa County,Concord,0,1,3,4,1
2002,Contra Costa County,El Cerrito,6,1,0,7,0
2002,Contra Costa County,Hercules,1,2,1,4,0
2002,Contra Costa County,Pinole,3,1,4,8,1
2002,Contra Costa County,Pittsburg,5,2,0,7,2
2002,Contra Costa County,Pleasant Hill,5,3,1,9,4
2002,Contra Costa County,Richmond,19,62,7,88,0
2002,Contra Costa County,San Pablo,0,6,1,7,1
2002,Contra Costa County,Walnut Creek,5,3,11,19,1
2002,Contra Costa County,Kensington,0,0,0,0,0
2002,Contra Costa County,Martinez,1,2,0,3,0
2002,Contra Costa County,Lafayette,1,2,0,3,0
2002,Contra Costa County,Moraga,0,0,1,1,0
2002,Contra Costa County,Contra Costa E. Bay Reg. Park Dist.,5,3,9,17,0
2002,Contra Costa County,Contra Costa BART,0,1,0,1,1
1988,Los Angeles County,Pasadena Community College,1,0,0,1,0
2002,Contra Costa County,Danville,1,0,2,3,1
2002,Contra Costa County,San Ramon,0,2,5,7,2
2002,Contra Costa County,Orinda,0,0,0,0,0
2002,Contra Costa County,Union Pacific RR - Contra Costa,0,0,0,0,0
2002,Contra Costa County,Oakley,0,4,1,5,0
2002,Contra Costa County,CA Highway Patrol - Contra Costa,0,0,0,0,0
2002,Del Norte County,Del Norte Co. Sheriff's Department,4,0,1,5,3
2002,Del Norte County,Crescent City,0,0,0,0,0
2002,Del Norte County,CA Highway Patrol - Del Norte,0,0,0,0,0
2002,El Dorado County,El Dorado Co. Sheriff's Department,10,1,4,15,8
2002,El Dorado County,Placerville,1,0,1,2,1
2002,El Dorado County,South Lake Tahoe,2,0,3,5,2
2002,El Dorado County,Union Pacific RR - El Dorado,0,0,0,0,0
2002,El Dorado County,CA Highway Patrol - El Dorado,0,0,0,0,0
2006,Fresno County,Kerman,2,1,1,4,1
2007,Fresno County,Kerman,3,0,1,4,2
2008,Fresno County,Kerman,1,0,0,1,1
2009,Fresno County,Kerman,0,2,0,2,0
2010,Fresno County,Kerman,0,0,1,1,1
2011,Fresno County,Kerman,0,0,1,1,0
2012,Fresno County,Kerman,0,1,2,3,0
2013,Fresno County,Kerman,0,1,0,1,0
2014,Fresno County,Kerman,0,0,0,0,0
2015,Fresno County,Kerman,0,0,0,0,0
1985,Fresno County,Kingsburg,2,0,0,2,0
1986,Fresno County,Kingsburg,0,0,1,1,0
1987,Fresno County,Kingsburg,1,0,1,2,1
1988,Fresno County,Kingsburg,1,0,0,1,0
1989,Fresno County,Kingsburg,1,1,0,2,0
1990,Fresno County,Kingsburg,3,2,3,8,2
1991,Fresno County,Kingsburg,1,0,0,1,0
1992,Fresno County,Kingsburg,0,0,0,0,0
1993,Fresno County,Kingsburg,2,0,0,2,2
2002,Glenn County,Glenn Co. Sheriff's Department,0,1,0,1,0
2002,Glenn County,Orland,0,1,0,1,0
2002,Glenn County,Willows,2,0,0,2,2
2002,Glenn County,Union Pacific RR - Glenn,0,0,0,0,0
2002,Glenn County,CA Highway Patrol - Glenn,0,0,0,0,0
2002,Humboldt County,Humboldt Co. Sheriff's Department,20,10,1,31,4
2002,Humboldt County,Arcata,2,5,2,9,3
2002,Humboldt County,Blue Lake,0,0,0,0,0
2002,Humboldt County,Eureka,8,7,3,18,0
2002,Humboldt County,Ferndale,0,0,0,0,0
2002,Humboldt County,Fortuna,2,1,3,6,0
2002,Humboldt County,Trinidad,0,0,0,0,0
2002,Humboldt County,Rio Dell,0,1,2,3,1
2002,Humboldt County,CSU Humboldt (Arcata),6,0,1,7,3
2002,Humboldt County,Union Pacific RR - Humboldt,0,0,0,0,0
2002,Humboldt County,Northern Coast Redwoods DPR,0,0,0,0,0
2002,Humboldt County,CA Highway Patrol - Humboldt,0,0,0,0,0
2002,Imperial County,Imperial Co. Sheriff's Department,2,1,23,26,4
2002,Imperial County,Brawley,1,2,2,5,0
2002,Imperial County,Calexico,7,4,2,13,1
2002,Imperial County,Calipatria,0,0,0,0,0
2002,Imperial County,El Centro,8,1,0,9,2
2002,Imperial County,Holtville,1,0,0,1,0
2002,Imperial County,Imperial,2,2,0,4,1
2002,Imperial County,Westmorland,0,0,0,0,0
2002,Imperial County,Union Pacific RR - Imperial,0,1,0,1,0
2002,Imperial County,CA Highway Patrol - Imperial,0,0,0,0,0
2002,Inyo County,Inyo Co. Sheriff's Department,2,1,6,9,0
2002,Inyo County,Bishop,0,0,2,2,1
2002,Inyo County,Union Pacific RR - Inyo,0,0,0,0,0
2002,Inyo County,CA Highway Patrol - Inyo,0,0,0,0,0
2002,Kern County,Kern Co. Sheriff's Department,120,186,59,365,23
2002,Kern County,Arvin,5,16,1,22,0
2002,Kern County,Bakersfield,82,46,21,149,5
2002,Kern County,Delano,18,21,5,44,0
2002,Kern County,Ridgecrest,14,5,4,23,2
2002,Kern County,Shafter,7,6,1,14,0
2002,Kern County,Taft,3,0,19,22,1
2002,Kern County,California City,3,1,3,7,0
2002,Kern County,Stallion Springs,0,0,0,0,0
2002,Kern County,Bear Valley,0,0,0,0,0
2002,Kern County,Union Pacific RR - Kern,0,0,0,0,0
2002,Kern County,CSU Bakersfield,0,0,0,0,0
2002,Kern County,CA Highway Patrol - Kern,0,0,0,0,0
2002,Kings County,Kings Co. Sheriff's Department,2,1,1,4,2
2002,Kings County,Corcoran,4,1,2,7,5
2002,Kings County,Hanford,4,1,3,8,2
2002,Kings County,Lemoore,3,5,2,10,3
2002,Kings County,Union Pacific RR - Kings,0,0,0,0,0
2002,Kings County,Porterville Developmental Center,0,0,0,0,0
2002,Kings County,Avenal,7,2,6,15,2
2002,Kings County,CA Highway Patrol - Kings,0,0,0,0,0
2002,Lake County,Lake Co. Sheriff's Department,2,1,2,5,0
2002,Lake County,Lakeport,0,0,0,0,0
2002,Lake County,Clearlake,4,1,0,5,2
2002,Lake County,CA Highway Patrol - Lake,0,0,0,0,0
2002,Lassen County,Lassen Co. Sheriff's Department,2,1,4,7,4
2002,Lassen County,Susanville,3,0,0,3,1
2002,Lassen County,Union Pacific RR - Lassen,0,0,0,0,0
2002,Lassen County,CA Highway Patrol - Lassen,0,0,0,0,0
2002,Los Angeles County,Los Angeles Co. Sheriff's Department,136,357,70,563,56
2002,Los Angeles County,Alhambra,8,5,4,17,6
2002,Los Angeles County,Arcadia,3,0,3,6,0
2002,Los Angeles County,Artesia,7,2,0,9,0
2002,Los Angeles County,Avalon,1,0,0,1,2
2002,Los Angeles County,Azusa,6,4,2,12,0
2002,Los Angeles County,Baldwin Park,0,7,0,7,0
2002,Los Angeles County,Bell,3,0,0,3,0
2002,Los Angeles County,Bellflower,12,15,2,29,4
2002,Los Angeles County,Bell Gardens,0,5,0,5,0
2002,Los Angeles County,El Camino College,3,0,0,3,0
2002,Los Angeles County,La Habra Heights,0,1,2,3,0
2002,Los Angeles County,Union Pacific RR - Los Angeles,0,0,0,0,0
2002,Los Angeles County,Metropolitan Trans. Authority (MTA),0,0,0,0,0
2002,Los Angeles County,Long Beach City College,1,0,0,1,0
1989,Los Angeles County,Pasadena Community College,1,0,0,1,0
2002,Los Angeles County,Westlake Village,0,2,1,3,3
2002,Los Angeles County,Beverly Hills,0,1,1,2,1
2002,Los Angeles County,Bradbury,0,0,1,1,1
2002,Los Angeles County,Burbank,9,10,5,24,9
2002,Los Angeles County,Claremont,3,3,4,10,7
2002,Los Angeles County,Commerce,3,10,1,14,1
2002,Los Angeles County,Compton,31,100,5,136,12
2002,Los Angeles County,Covina,5,0,1,6,0
2002,Los Angeles County,Cudahy,0,3,0,3,0
2002,Los Angeles County,Culver City,0,0,0,0,0
2002,Los Angeles County,Cerritos,4,6,2,12,1
1999,Los Angeles County,Lanterman Developmental Center,0,0,0,0,0
2002,Los Angeles County,Agoura Hills,0,2,0,2,0
2002,Los Angeles County,West Hollywood,8,3,0,11,6
2002,Los Angeles County,Santa Clarita,6,10,18,34,9
2002,Los Angeles County,Diamond Bar,0,1,1,2,0
2002,Los Angeles County,Downey,3,4,9,16,0
2002,Los Angeles County,Duarte,1,2,0,3,0
2002,Los Angeles County,El Monte,8,3,2,13,5
2002,Los Angeles County,El Segundo,1,1,1,3,1
