ID,YEAR,MONTH,DAY,DAPR,DASF,MDPR,MDSF,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WT01,WT03,WT04,WT05,WT06,WT08,WT11,WT14,WT16,WT18
USC00048025,1980,6,12,,,,,0.0,0.0,0.0,211.0,78.0,94.0,,,,,,,,,,
USC00048025,1980,6,13,,,,,114.0,0.0,0.0,178.0,78.0,100.0,,,,,,,,,,
USC00048025,1980,6,14,,,,,0.0,0.0,0.0,150.0,78.0,122.0,,,,,,,,,,
USC00048025,1980,6,15,,,,,0.0,0.0,0.0,217.0,44.0,83.0,,,,,,,,,,
USC00048025,1980,6,16,,,,,0.0,0.0,0.0,289.0,33.0,100.0,,,,,,,,,,
USC00048025,1980,6,17,,,,,0.0,0.0,0.0,283.0,83.0,100.0,,,,,,,,,,
USC00048025,1980,6,18,,,,,0.0,0.0,0.0,300.0,83.0,117.0,,,,,,,,,,
USC00048025,1980,6,19,,,,,0.0,0.0,0.0,311.0,89.0,111.0,,,,,,,,,,
USC00048025,1980,6,2,,,,,0.0,0.0,0.0,289.0,44.0,67.0,,,,,,,,,,
USC00048025,1980,6,20,,,,,0.0,0.0,0.0,317.0,-9999.0,111.0,,,,,,,,,,
USC00048025,1980,6,21,,,,,0.0,0.0,0.0,294.0,-9999.0,-9999.0,,,,,,,,,,
USC00048025,1980,6,22,,,,,0.0,0.0,0.0,267.0,94.0,106.0,,,,,,,,,,
USC00048025,1980,6,23,,,,,8.0,0.0,0.0,250.0,83.0,94.0,,,,,,,,,,
USC00048025,1980,6,24,,,,,0.0,0.0,0.0,206.0,89.0,106.0,,,,,,,,,,
USC00048025,1980,6,25,,,,,0.0,0.0,0.0,222.0,83.0,100.0,,,,,,,,,,
USC00048025,1980,6,26,,,,,0.0,0.0,0.0,211.0,67.0,67.0,,,,,,,,,,
USC00048025,1980,6,27,,,,,0.0,0.0,0.0,233.0,56.0,72.0,,,,,,,,,,
USC00048025,1980,6,28,,,,,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,
USC00048025,1980,6,29,,,,,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,
USC00048025,1980,6,3,,,,,0.0,0.0,0.0,167.0,39.0,67.0,,,,,,,,,,
USC00048025,1980,6,30,,,,,0.0,0.0,0.0,317.0,94.0,106.0,,,,,,,,,,
USC00048025,1980,6,31,,,,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,
USC00048025,1980,6,4,,,,,3.0,0.0,0.0,156.0,61.0,78.0,,,,,,,,,,
USC00048025,1980,6,5,,,,,117.0,0.0,0.0,206.0,61.0,78.0,,,,,,,,,,
USC00048025,1980,6,6,,,,,15.0,0.0,0.0,183.0,61.0,89.0,,,,,,,,,,
USC00048025,1980,6,7,,,,,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,
USC00048025,1980,6,8,,,,,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,
USC00048025,1980,6,9,,,,,0.0,0.0,0.0,256.0,78.0,111.0,,,,,,,,,,
USC00048025,1980,7,1,,,,,0.0,0.0,0.0,317.0,122.0,128.0,,,,,,,,,,
USC00048025,1980,7,10,,,,,0.0,0.0,0.0,239.0,67.0,89.0,,,,,,,,,,
USC00048025,1980,7,11,,,,,0.0,0.0,0.0,278.0,89.0,106.0,,,,,,,,,,
USC00048025,1980,7,12,,,,,0.0,0.0,0.0,306.0,106.0,117.0,,,,,,,,,,
USC00048025,1980,7,13,,,,,0.0,0.0,0.0,317.0,106.0,111.0,,,,,,,,,,
USC00048025,1980,7,14,,,,,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,
USC00048025,1980,7,15,,,,,0.0,0.0,0.0,-9999.0,122.0,139.0,,,,,,,,,,
USC00048025,1980,7,16,,,,,0.0,0.0,0.0,344.0,133.0,167.0,,,,,,,,,,
USC00048025,1980,7,17,,,,,0.0,0.0,0.0,344.0,122.0,133.0,,,,,,,,,,
USC00048025,1980,7,18,,,,,0.0,0.0,0.0,350.0,133.0,156.0,,,,,,,,,,
USC00048025,1980,7,19,,,,,0.0,0.0,0.0,350.0,111.0,189.0,,,,,,,,,,
USC00048025,1980,7,2,,,,,0.0,0.0,0.0,339.0,128.0,150.0,,,,,,,,,,
USC00048025,1980,7,20,,,,,0.0,0.0,0.0,378.0,139.0,211.0,,,,,,,,,,
USC00048025,1980,7,21,,,,,0.0,0.0,0.0,400.0,167.0,161.0,,,,,,,,,,
USC00048025,1980,7,22,,,,,0.0,0.0,0.0,383.0,144.0,150.0,,,,,,,,,,
USC00048025,1980,7,23,,,,,0.0,0.0,0.0,367.0,133.0,144.0,,,,,,,,,,
USC00048025,1980,7,24,,,,,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,
USC00048025,1980,7,25,,,,,0.0,0.0,0.0,383.0,100.0,156.0,,,,,,,,,,
USC00048025,1980,7,26,,,,,0.0,0.0,0.0,417.0,117.0,150.0,,,,,,,,,,
USC00048025,1980,7,27,,,,,0.0,0.0,0.0,411.0,128.0,172.0,,,,,,,,,,
USC00048025,1980,7,28,,,,,0.0,0.0,0.0,411.0,172.0,189.0,,,,,,,,,,
USC00048025,1980,7,29,,,,,0.0,0.0,0.0,389.0,161.0,167.0,,,,,,,,,,
USC00048025,1980,7,3,,,,,0.0,0.0,0.0,294.0,100.0,111.0,,,,,,,,,,
USC00048025,1980,7,30,,,,,0.0,0.0,0.0,383.0,161.0,-9999.0,,,,,,,,,,
USC00048025,1980,7,31,,,,,0.0,0.0,0.0,383.0,156.0,178.0,,,,,,,,,,
USC00048025,1980,7,4,,,,,0.0,0.0,0.0,272.0,78.0,128.0,,,,,,,,,,
USC00048025,1980,7,5,,,,,0.0,0.0,0.0,272.0,72.0,122.0,,,,,,,,,,
USC00048025,1980,7,6,,,,,0.0,0.0,0.0,261.0,72.0,94.0,,,,,,,,,,
USC00048025,1980,7,7,,,,,0.0,0.0,0.0,272.0,78.0,117.0,,,,,,,,,,
USC00048025,1980,7,8,,,,,0.0,0.0,0.0,322.0,117.0,128.0,,,,,,,,,,
USC00048025,1980,7,9,,,,,0.0,0.0,0.0,294.0,106.0,122.0,,,,,,,,,,
USC00048025,1980,9,1,,,,,0.0,0.0,0.0,311.0,83.0,89.0,,,,,,,,,,
USC00048025,1980,9,10,,,,,0.0,0.0,0.0,322.0,106.0,106.0,,,,,,,,,,
USC00048025,1980,9,11,,,,,0.0,0.0,0.0,322.0,94.0,100.0,,,,,,,,,,
USC00048025,1980,9,12,,,,,0.0,0.0,0.0,283.0,67.0,94.0,,,,,,,,,,
USC00048025,1980,9,13,,,,,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,
USC00048025,1980,9,14,,,,,10.0,0.0,0.0,211.0,50.0,89.0,,,,,,,,,,
USC00048025,1980,9,15,,,,,3.0,0.0,0.0,211.0,28.0,39.0,,,,,,,,,,
USC00048025,1980,9,16,,,,,0.0,0.0,0.0,300.0,39.0,61.0,,,,,,,,,,
USC00048025,1980,9,17,,,,,0.0,0.0,0.0,306.0,61.0,89.0,,,,,,,,,,
USC00048025,1980,9,18,,,,,46.0,0.0,0.0,311.0,89.0,122.0,,,,,,,,,,
USC00048025,1980,9,19,,,,,3.0,0.0,0.0,194.0,100.0,106.0,,,,,,,,,,
USC00048025,1980,9,2,,,,,0.0,0.0,0.0,322.0,89.0,94.0,,,,,,,,,,
USC00048025,1980,9,20,,,,,3.0,0.0,0.0,239.0,106.0,111.0,,,,,,,,,,
USC00048025,1980,9,21,,,,,0.0,0.0,0.0,250.0,22.0,44.0,,,,,,,,,,
USC00048025,1980,9,22,,,,,0.0,0.0,0.0,294.0,11.0,50.0,,,,,,,,,,
USC00048025,1980,9,23,,,,,0.0,0.0,0.0,306.0,50.0,67.0,,,,,,,,,,
USC00048025,1980,9,24,,,,,0.0,0.0,0.0,339.0,67.0,94.0,,,,,,,,,,
USC00048025,1980,9,25,,,,,0.0,0.0,0.0,344.0,94.0,117.0,,,,,,,,,,
USC00048025,1980,9,26,,,,,0.0,0.0,0.0,367.0,111.0,133.0,,,,,,,,,,
USC00048025,1980,9,27,,,,,0.0,0.0,0.0,322.0,83.0,100.0,,,,,,,,,,
USC00048025,1980,9,28,,,,,0.0,0.0,0.0,289.0,72.0,78.0,,,,,,,,,,
USC00048025,1980,9,29,,,,,0.0,0.0,0.0,311.0,78.0,94.0,,,,,,,,,,
USC00048025,1980,9,3,,,,,0.0,0.0,0.0,300.0,94.0,111.0,,,,,,,,,,
USC00048025,1980,9,30,,,,,0.0,0.0,0.0,339.0,56.0,78.0,,,,,,,,,,
USC00048025,1980,9,31,,,,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,
USC00048025,1980,9,4,,,,,0.0,0.0,0.0,328.0,111.0,122.0,,,,,,,,,,
USC00048025,1980,9,5,,,,,0.0,0.0,0.0,339.0,122.0,133.0,,,,,,,,,,
USC00048025,1980,9,6,,,,,0.0,0.0,0.0,344.0,117.0,128.0,,,,,,,,,,
USC00048025,1980,9,7,,,,,0.0,0.0,0.0,317.0,100.0,106.0,,,,,,,,,,
USC00048025,1980,9,8,,,,,0.0,0.0,0.0,311.0,89.0,100.0,,,,,,,,,,
USC00048025,1980,9,9,,,,,0.0,0.0,0.0,328.0,72.0,117.0,,,,,,,,,,
USC00048025,1980,10,1,-9999.0,,-9999.0,,0.0,0.0,0.0,333.0,50.0,94.0,,,,,,,,,,
USC00048025,1980,10,10,-9999.0,,-9999.0,,0.0,0.0,0.0,322.0,72.0,72.0,,,,,,,,,,
USC00048025,1980,10,11,-9999.0,,-9999.0,,0.0,0.0,0.0,278.0,67.0,94.0,,,,,,,,,,
USC00048025,1980,10,12,-9999.0,,-9999.0,,211.0,0.0,0.0,-9999.0,50.0,-9999.0,,,,,,,,,,
USC00048025,1980,10,13,-9999.0,,-9999.0,,-9999.0,0.0,0.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,
USC00048025,1980,10,14,2.0,,188.0,,-9999.0,0.0,0.0,161.0,-9999.0,50.0,,,,,,,,,,
USC00048025,1980,10,15,-9999.0,,-9999.0,,0.0,0.0,0.0,156.0,28.0,28.0,,,,,,,,,,
USC00048025,1980,10,16,-9999.0,,-9999.0,,0.0,0.0,0.0,144.0,22.0,22.0,,,,,,,,,,
USC00048025,1980,10,17,-9999.0,,-9999.0,,0.0,0.0,0.0,156.0,6.0,44.0,,,,,,,,,,
USC00048025,1980,10,18,-9999.0,,-9999.0,,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,
USC00048025,1980,10,19,-9999.0,,-9999.0,,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,
USC00048025,1980,10,2,-9999.0,,-9999.0,,0.0,0.0,0.0,356.0,94.0,117.0,,,,,,,,,,
USC00048025,1980,10,20,-9999.0,,-9999.0,,0.0,0.0,0.0,233.0,11.0,28.0,,,,,,,,,,
USC00048025,1980,10,21,-9999.0,,-9999.0,,0.0,0.0,0.0,228.0,28.0,50.0,,,,,,,,,,
USC00048025,1980,10,22,-9999.0,,-9999.0,,0.0,0.0,0.0,233.0,-11.0,-11.0,,,,,,,,,,
USC00048025,1980,10,23,-9999.0,,-9999.0,,0.0,0.0,0.0,228.0,-6.0,17.0,,,,,,,,,,
USC00048025,1980,10,24,-9999.0,,-9999.0,,0.0,0.0,0.0,222.0,17.0,44.0,,,,,,,,,,
USC00048025,1980,10,25,-9999.0,,-9999.0,,-9999.0,0.0,0.0,206.0,-9999.0,-9999.0,,,,,,,,,,
USC00048025,1980,10,26,-9999.0,,-9999.0,,-9999.0,0.0,0.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,
USC00048025,1980,10,27,3.0,,102.0,,-9999.0,0.0,0.0,-9999.0,22.0,56.0,,,,,,,,,,
USC00048025,1980,10,28,-9999.0,,-9999.0,,0.0,0.0,0.0,200.0,0.0,6.0,,,,,,,,,,
USC00048025,1980,10,29,-9999.0,,-9999.0,,0.0,0.0,0.0,200.0,11.0,17.0,,,,,,,,,,
USC00048025,1980,10,3,-9999.0,,-9999.0,,0.0,0.0,0.0,328.0,106.0,122.0,,,,,,,,,,
USC00048025,1980,10,30,-9999.0,,-9999.0,,0.0,0.0,0.0,217.0,17.0,39.0,,,,,,,,,,
USC00048025,1980,10,31,-9999.0,,-9999.0,,0.0,0.0,0.0,189.0,17.0,39.0,,,,,,,,,,
USC00048025,1980,10,4,-9999.0,,-9999.0,,0.0,0.0,0.0,356.0,94.0,156.0,,,,,,,,,,
USC00048025,1980,10,5,-9999.0,,-9999.0,,0.0,0.0,0.0,356.0,111.0,122.0,,,,,,,,,,
USC00048025,1980,10,6,-9999.0,,-9999.0,,0.0,0.0,0.0,367.0,100.0,100.0,,,,,,,,,,
USC00048025,1980,10,7,-9999.0,,-9999.0,,0.0,0.0,0.0,361.0,94.0,94.0,,,,,,,,,,
USC00048025,1980,10,8,-9999.0,,-9999.0,,0.0,0.0,0.0,333.0,94.0,100.0,,,,,,,,,,
USC00048025,1980,10,9,-9999.0,,-9999.0,,0.0,0.0,0.0,333.0,83.0,106.0,,,,,,,,,,
USC00048025,1980,11,1,-9999.0,,-9999.0,,-9999.0,0.0,0.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,
USC00048025,1980,11,10,3.0,,165.0,,-9999.0,0.0,0.0,-9999.0,0.0,6.0,,,,,,,,,,
USC00048025,1980,11,11,-9999.0,,-9999.0,,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,
USC00048025,1980,11,12,-9999.0,,-9999.0,,0.0,0.0,0.0,122.0,-39.0,-33.0,,,,,,,,,,
USC00048025,1980,11,13,-9999.0,,-9999.0,,0.0,0.0,0.0,122.0,-50.0,-17.0,,,,,,,,,,
USC00048025,1980,11,14,-9999.0,,-9999.0,,0.0,0.0,0.0,122.0,-28.0,22.0,,,,,,,,,,
USC00048025,1980,11,15,-9999.0,,-9999.0,,-9999.0,0.0,0.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,
USC00048025,1980,11,16,-9999.0,,-9999.0,,-9999.0,0.0,0.0,150.0,-9999.0,-9999.0,,,,,,,,,,
USC00048025,1980,11,17,3.0,,10.0,,-9999.0,0.0,0.0,-9999.0,-39.0,-11.0,,,,,,,,,,
USC00048025,1980,11,18,-9999.0,,-9999.0,,0.0,0.0,0.0,150.0,-22.0,22.0,,,,,,,,,,
USC00048025,1980,11,19,-9999.0,,-9999.0,,0.0,0.0,0.0,156.0,-28.0,6.0,,,,,,,,,,
USC00048025,1980,11,2,-9999.0,,-9999.0,,-9999.0,0.0,0.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,
USC00048025,1980,11,20,-9999.0,,-9999.0,,0.0,0.0,0.0,128.0,-11.0,11.0,,,,,,,,,,
USC00048025,1980,11,21,-9999.0,,-9999.0,,-9999.0,0.0,0.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,
USC00048025,1980,11,22,-9999.0,,-9999.0,,-9999.0,0.0,0.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,
USC00048025,1980,11,23,-9999.0,,-9999.0,,-9999.0,0.0,0.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,
USC00048025,1980,11,24,4.0,,267.0,,-9999.0,0.0,0.0,139.0,-22.0,-22.0,,,,,,,,,,
USC00048025,1980,11,25,-9999.0,,-9999.0,,0.0,0.0,0.0,122.0,-28.0,6.0,,,,,,,,,,
USC00048025,1980,11,26,-9999.0,,-9999.0,,0.0,0.0,0.0,128.0,-22.0,-22.0,,,,,,,,,,
USC00048025,1980,11,27,-9999.0,,-9999.0,,-9999.0,0.0,0.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,
USC00048025,1980,11,28,-9999.0,,-9999.0,,-9999.0,0.0,0.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,
USC00048025,1980,11,29,-9999.0,,-9999.0,,-9999.0,0.0,0.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,
USC00048025,1980,11,3,3.0,,109.0,,-9999.0,0.0,0.0,200.0,39.0,61.0,,,,,,,,,,
USC00048025,1980,11,30,4.0,,160.0,,-9999.0,0.0,0.0,156.0,-33.0,-22.0,,,,,,,,,,
USC00048025,1980,11,31,-9999.0,,-9999.0,,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,
USC00048025,1980,11,4,-9999.0,,-9999.0,,0.0,0.0,0.0,211.0,39.0,39.0,,,,,,,,,,
USC00048025,1980,11,5,-9999.0,,-9999.0,,0.0,0.0,0.0,217.0,17.0,39.0,,,,,,,,,,
USC00048025,1980,11,6,-9999.0,,-9999.0,,0.0,0.0,0.0,211.0,33.0,72.0,,,,,,,,,,
USC00048025,1980,11,7,-9999.0,,-9999.0,,89.0,0.0,0.0,156.0,44.0,139.0,,,,,,,,,,
USC00048025,1980,11,8,-9999.0,,-9999.0,,-9999.0,0.0,0.0,156.0,-9999.0,-9999.0,,,,,,,,,,
USC00048025,1980,11,9,-9999.0,,-9999.0,,-9999.0,0.0,0.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,
USC00048025,1980,12,1,-9999.0,,-9999.0,,0.0,0.0,0.0,156.0,-33.0,-17.0,,,,,,,,,,
USC00048025,1980,12,10,-9999.0,,-9999.0,,0.0,0.0,0.0,94.0,-44.0,-44.0,,,,,,,,,,
USC00048025,1980,12,11,-9999.0,,-9999.0,,0.0,0.0,0.0,94.0,-50.0,-39.0,,,,,,,,,,
USC00048025,1980,12,12,-9999.0,,-9999.0,,0.0,0.0,0.0,106.0,-56.0,-56.0,,,,,,,,,,
USC00048025,1980,12,13,-9999.0,,-9999.0,,0.0,0.0,0.0,-9999.0,-72.0,-9999.0,,,,,,,,,,
USC00048025,1980,12,14,-9999.0,,-9999.0,,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,
USC00048025,1980,12,15,-9999.0,,-9999.0,,0.0,0.0,0.0,122.0,-9999.0,-6.0,,,,,,,,,,
USC00048025,1980,12,16,-9999.0,,-9999.0,,0.0,0.0,0.0,172.0,-17.0,0.0,,,,,,,,,,
USC00048025,1980,12,17,-9999.0,,-9999.0,,0.0,0.0,0.0,156.0,-17.0,-6.0,,,,,,,,,,
USC00048025,1980,12,18,-9999.0,,-9999.0,,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,
USC00048025,1980,12,19,-9999.0,,-9999.0,,0.0,0.0,0.0,156.0,-6.0,-6.0,,,,,,,,,,
USC00048025,1980,12,2,-9999.0,,-9999.0,,630.0,0.0,0.0,67.0,-28.0,67.0,,,,,,,,,,
USC00048025,1980,12,20,-9999.0,,-9999.0,,-9999.0,0.0,0.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,
USC00048025,1980,12,21,-9999.0,,-9999.0,,-9999.0,0.0,0.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,
USC00048025,1980,12,22,3.0,,173.0,,-9999.0,0.0,0.0,156.0,-22.0,44.0,,,,,,,,,,
USC00048025,1980,12,23,-9999.0,,-9999.0,,10.0,0.0,0.0,106.0,-11.0,-11.0,,,,,,,,,,
USC00048025,1980,12,24,-9999.0,,-9999.0,,8.0,0.0,0.0,89.0,-22.0,44.0,,,,,,,,,,
USC00048025,1980,12,25,-9999.0,,-9999.0,,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,
USC00048025,1980,12,26,-9999.0,,-9999.0,,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,
USC00048025,1980,12,27,-9999.0,,-9999.0,,-9999.0,0.0,0.0,183.0,-9999.0,-9999.0,,,,,,,,,,
USC00048025,1980,12,28,-9999.0,,-9999.0,,-9999.0,0.0,0.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,
USC00048025,1980,12,29,3.0,,450.0,,-9999.0,0.0,0.0,-9999.0,6.0,-9999.0,,,,,,,,,,
USC00048025,1980,12,3,-9999.0,,-9999.0,,483.0,0.0,0.0,89.0,56.0,72.0,,,,,,,,,,
USC00048025,1980,12,30,-9999.0,,-9999.0,,0.0,0.0,0.0,172.0,17.0,61.0,,,,,,,,,,
USC00048025,1980,12,31,-9999.0,,-9999.0,,0.0,0.0,0.0,144.0,11.0,11.0,,,,,,,,,,
USC00048025,1980,12,4,-9999.0,,-9999.0,,386.0,0.0,0.0,89.0,0.0,17.0,,,,,,,,,,
USC00048025,1980,12,5,-9999.0,,-9999.0,,23.0,0.0,0.0,50.0,-6.0,-6.0,,,,,,,,,,
USC00048025,1980,12,6,-9999.0,,-9999.0,,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,
USC00048025,1980,12,7,-9999.0,,-9999.0,,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,
USC00048025,1980,12,8,-9999.0,,-9999.0,,0.0,0.0,0.0,78.0,-50.0,-50.0,,,,,,,,,,
USC00048025,1980,12,9,-9999.0,,-9999.0,,0.0,0.0,0.0,83.0,-67.0,-44.0,,,,,,,,,,
USC00048025,1981,1,1,-9999.0,,-9999.0,,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,
USC00048025,1981,1,10,-9999.0,,-9999.0,,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,
USC00048025,1981,1,11,-9999.0,,-9999.0,,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,
USC00048025,1981,1,12,-9999.0,,-9999.0,,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,
USC00048025,1981,1,13,-9999.0,,-9999.0,,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,
USC00048025,1981,1,14,-9999.0,,-9999.0,,0.0,0.0,0.0,139.0,-22.0,0.0,,,,,,,,,,
USC00048025,1981,1,15,-9999.0,,-9999.0,,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,
USC00048025,1981,1,16,-9999.0,,-9999.0,,15.0,0.0,0.0,167.0,-17.0,56.0,,,,,,,,,,
USC00048025,1981,1,17,-9999.0,,-9999.0,,-9999.0,0.0,0.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,
USC00048025,1981,1,18,-9999.0,,-9999.0,,-9999.0,0.0,0.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,
USC00048025,1981,1,19,3.0,,76.0,,-9999.0,0.0,0.0,-9999.0,22.0,72.0,,,,,,,,,,
USC00048025,1981,1,2,-9999.0,,-9999.0,,0.0,0.0,0.0,133.0,-17.0,-17.0,,,,,,,,,,
USC00048025,1981,1,20,-9999.0,,-9999.0,,30.0,0.0,0.0,128.0,39.0,-9999.0,,,,,,,,,,
USC00048025,1981,1,21,-9999.0,,-9999.0,,13.0,0.0,0.0,144.0,44.0,78.0,,,,,,,,,,
USC00048025,1981,1,22,-9999.0,,-9999.0,,229.0,0.0,0.0,189.0,44.0,78.0,,,,,,,,,,
USC00048025,1981,1,23,-9999.0,,-9999.0,,191.0,0.0,0.0,128.0,44.0,44.0,,,,,,,,,,
USC00048025,1981,1,24,-9999.0,,-9999.0,,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,
USC00048025,1981,1,25,-9999.0,,-9999.0,,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,
USC00048025,1981,1,26,-9999.0,,-9999.0,,183.0,0.0,0.0,111.0,-22.0,17.0,,,,,,,,,,
USC00048025,1981,1,27,-9999.0,,-9999.0,,145.0,0.0,0.0,111.0,-28.0,33.0,,,,,,,,,,
USC00048025,1981,1,28,-9999.0,,-9999.0,,178.0,0.0,0.0,83.0,-9999.0,17.0,,,,,,,,,,
USC00048025,1981,1,29,-9999.0,,-9999.0,,71.0,0.0,0.0,167.0,-22.0,6.0,,,,,,,,,,
USC00048025,1981,1,3,-9999.0,,-9999.0,,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,
USC00048025,1981,1,30,-9999.0,,-9999.0,,20.0,0.0,0.0,50.0,-22.0,-6.0,,,,,,,,,,
USC00048025,1981,1,31,-9999.0,,-9999.0,,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,
USC00048025,1981,1,4,-9999.0,,-9999.0,,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,
USC00048025,1981,1,5,-9999.0,,-9999.0,,51.0,0.0,0.0,-9999.0,-11.0,-6.0,,,,,,,,,,
USC00048025,1981,1,6,-9999.0,,-9999.0,,0.0,0.0,0.0,128.0,-17.0,-17.0,,,,,,,,,,
USC00048025,1981,1,7,-9999.0,,-9999.0,,0.0,0.0,0.0,128.0,-39.0,-17.0,,,,,,,,,,
USC00048025,1981,1,8,-9999.0,,-9999.0,,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,
USC00048025,1981,1,9,-9999.0,,-9999.0,,0.0,0.0,0.0,122.0,-22.0,17.0,,,,,,,,,,
USC00048025,1981,2,1,-9999.0,,-9999.0,,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,
USC00048025,1981,2,10,-9999.0,,-9999.0,,0.0,0.0,0.0,156.0,-39.0,-17.0,,,,,,,,,,
USC00048025,1981,2,11,-9999.0,,-9999.0,,56.0,0.0,0.0,106.0,-11.0,56.0,,,,,,,,,,
USC00048025,1981,2,12,-9999.0,,-9999.0,,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,
USC00048025,1981,2,13,-9999.0,,-9999.0,,155.0,0.0,0.0,183.0,17.0,72.0,,,,,,,,,,
USC00048025,1981,2,14,-9999.0,,-9999.0,,-9999.0,0.0,0.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,
USC00048025,1981,2,15,-9999.0,,-9999.0,,-9999.0,0.0,0.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,
USC00048025,1981,2,16,-9999.0,,-9999.0,,-9999.0,0.0,0.0,150.0,-9999.0,-9999.0,,,,,,,,,,
USC00048025,1981,2,17,4.0,,648.0,,-9999.0,0.0,0.0,-9999.0,33.0,33.0,,,,,,,,,,
USC00048025,1981,2,18,-9999.0,,-9999.0,,25.0,0.0,0.0,106.0,33.0,72.0,,,,,,,,,,
USC00048025,1981,2,19,-9999.0,,-9999.0,,86.0,0.0,0.0,189.0,72.0,78.0,,,,,,,,,,
USC00048025,1981,2,2,-9999.0,,-9999.0,,0.0,0.0,0.0,111.0,-39.0,-22.0,,,,,,,,,,
USC00048025,1981,2,20,-9999.0,,-9999.0,,89.0,0.0,0.0,122.0,-11.0,-6.0,,,,,,,,,,
USC00048025,1981,2,21,-9999.0,,-9999.0,,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,
USC00048025,1981,2,22,-9999.0,,-9999.0,,0.0,0.0,0.0,-9999.0,-9999.0,-9999.0,,,,,,,,,,
USC00048025,1981,2,23,-9999.0,,-9999.0,,5.0,0.0,0.0,228.0,-11.0,11.0,,,,,,,,,,
USC00048025,1981,2,24,-9999.0,,-9999.0,,48.0,0.0,0.0,183.0,6.0,33.0,,,,,,,,,,
USC00048025,1981,2,25,-9999.0,,-9999.0,,51.0,0.0,0.0,83.0,6.0,6.0,,,,,,,,,,
USC00048025,1981,2,26,-9999.0,,-9999.0,,69.0,0.0,0.0,72.0,0.0,6.0,,,,,,,,,,
USC00048025,1981,2,27,-9999.0,,-9999.0,,3.0,0.0,0.0,94.0,-6.0,0.0,,,,,,,,,,
