ID,YEAR,MONTH,DAY,PGTM,PRCP,SNOW,SNWD,TMAX,TMIN,WDFG,WSFG,WT01,WT03,WT04,WT05,WT07,WT08,WT09,WT16,WT18
USW00023119,1951,4,22,1336.0,0.0,0.0,0.0,278.0,78.0,315.0,80.0,1.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1951,4,23,1542.0,0.0,0.0,0.0,183.0,94.0,315.0,98.0,1.0,-9999.0,,,,1.0,,1.0,
USW00023119,1951,4,24,1448.0,5.0,0.0,0.0,183.0,100.0,315.0,94.0,-9999.0,-9999.0,,,,1.0,,1.0,
USW00023119,1951,4,25,1048.0,89.0,0.0,0.0,156.0,72.0,225.0,112.0,-9999.0,-9999.0,,,,-9999.0,,1.0,
USW00023119,1951,4,26,1606.0,0.0,0.0,0.0,144.0,72.0,225.0,58.0,-9999.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1951,4,27,1500.0,0.0,0.0,0.0,233.0,78.0,293.0,107.0,1.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1951,4,28,1712.0,66.0,0.0,0.0,150.0,83.0,225.0,130.0,1.0,-9999.0,,,,1.0,,1.0,
USW00023119,1951,4,29,1612.0,94.0,0.0,0.0,150.0,50.0,293.0,179.0,-9999.0,1.0,,,,-9999.0,,1.0,
USW00023119,1951,4,3,2136.0,0.0,0.0,0.0,167.0,89.0,158.0,103.0,1.0,-9999.0,,,,1.0,,1.0,
USW00023119,1951,4,30,1430.0,0.0,0.0,0.0,172.0,33.0,315.0,85.0,-9999.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1951,4,31,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1951,4,4,1212.0,53.0,0.0,0.0,167.0,94.0,293.0,80.0,-9999.0,-9999.0,,,,-9999.0,,1.0,
USW00023119,1951,4,5,1712.0,8.0,0.0,0.0,150.0,83.0,315.0,63.0,1.0,-9999.0,,,,1.0,,1.0,
USW00023119,1951,4,6,1618.0,0.0,0.0,0.0,150.0,94.0,338.0,54.0,1.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1951,4,7,1812.0,0.0,0.0,0.0,200.0,94.0,315.0,54.0,1.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1951,4,8,1524.0,0.0,0.0,0.0,239.0,72.0,315.0,63.0,1.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1951,4,9,1512.0,0.0,0.0,0.0,283.0,94.0,338.0,72.0,1.0,-9999.0,,,,1.0,,1.0,
USW00023119,1951,5,1,1530.0,0.0,0.0,0.0,167.0,61.0,315.0,58.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1951,5,10,1624.0,0.0,0.0,0.0,250.0,94.0,338.0,85.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1951,5,11,1718.0,0.0,0.0,0.0,200.0,117.0,315.0,89.0,1.0,,,,,1.0,,1.0,
USW00023119,1951,5,12,1512.0,0.0,0.0,0.0,206.0,94.0,315.0,107.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1951,5,13,1554.0,3.0,0.0,0.0,211.0,72.0,315.0,103.0,-9999.0,,,,,1.0,,1.0,
USW00023119,1951,5,14,36.0,13.0,0.0,0.0,206.0,72.0,45.0,103.0,-9999.0,,,,,-9999.0,,1.0,
USW00023119,1951,5,15,1512.0,0.0,0.0,0.0,217.0,83.0,315.0,72.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1951,5,16,1536.0,0.0,0.0,0.0,256.0,94.0,315.0,98.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1951,5,17,1430.0,0.0,0.0,0.0,278.0,100.0,293.0,89.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1951,5,18,1624.0,0.0,0.0,0.0,294.0,122.0,315.0,72.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1951,5,19,1606.0,0.0,0.0,0.0,289.0,111.0,293.0,98.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1951,5,2,1706.0,0.0,0.0,0.0,244.0,50.0,315.0,94.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1951,5,20,1706.0,0.0,0.0,0.0,239.0,94.0,315.0,72.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1951,5,21,1736.0,0.0,0.0,0.0,194.0,100.0,315.0,58.0,1.0,,,,,1.0,,1.0,
USW00023119,1951,5,22,1730.0,0.0,0.0,0.0,250.0,111.0,315.0,72.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1951,5,23,1530.0,0.0,0.0,0.0,244.0,94.0,315.0,80.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1951,5,24,1518.0,0.0,0.0,0.0,311.0,100.0,315.0,89.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1951,5,25,1512.0,0.0,0.0,0.0,367.0,139.0,315.0,112.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1951,5,26,1506.0,0.0,0.0,0.0,333.0,150.0,315.0,107.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1951,5,27,1448.0,0.0,0.0,0.0,322.0,128.0,315.0,94.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1951,5,28,1530.0,0.0,0.0,0.0,322.0,106.0,315.0,76.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1951,5,29,1348.0,0.0,0.0,0.0,311.0,122.0,315.0,89.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1951,5,3,1606.0,0.0,0.0,0.0,222.0,78.0,315.0,89.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1951,5,30,1524.0,0.0,0.0,0.0,272.0,100.0,315.0,112.0,1.0,,,,,-9999.0,,-9999.0,
USW00023119,1951,5,31,1442.0,0.0,0.0,0.0,217.0,100.0,315.0,94.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1951,5,4,1448.0,0.0,0.0,0.0,233.0,67.0,315.0,89.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1951,5,5,1112.0,0.0,0.0,0.0,211.0,94.0,338.0,103.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1951,5,6,1418.0,0.0,0.0,0.0,200.0,61.0,315.0,85.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1951,5,7,1542.0,0.0,0.0,0.0,261.0,61.0,338.0,89.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1951,5,8,1512.0,0.0,0.0,0.0,244.0,94.0,315.0,89.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1951,5,9,1524.0,0.0,0.0,0.0,289.0,100.0,315.0,94.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1951,6,1,1624.0,0.0,0.0,0.0,283.0,94.0,315.0,112.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1951,6,10,1642.0,0.0,0.0,0.0,283.0,100.0,315.0,80.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1951,6,11,1548.0,0.0,0.0,0.0,317.0,128.0,315.0,94.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1951,6,12,1454.0,0.0,0.0,0.0,267.0,111.0,315.0,76.0,1.0,,,,,1.0,,1.0,
USW00023119,1951,6,13,1606.0,0.0,0.0,0.0,294.0,117.0,293.0,98.0,1.0,,,,,-9999.0,,1.0,
USW00023119,1951,6,14,1524.0,0.0,0.0,0.0,300.0,117.0,315.0,89.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1951,6,15,1524.0,0.0,0.0,0.0,289.0,106.0,315.0,89.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1951,6,16,1754.0,0.0,0.0,0.0,278.0,117.0,338.0,76.0,1.0,,,,,1.0,,1.0,
USW00023119,1951,6,17,1754.0,0.0,0.0,0.0,261.0,133.0,338.0,72.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1951,6,18,1742.0,0.0,0.0,0.0,294.0,139.0,338.0,76.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1951,6,19,1648.0,0.0,0.0,0.0,283.0,133.0,338.0,98.0,1.0,,,,,1.0,,1.0,
USW00023119,1951,6,2,1536.0,0.0,0.0,0.0,306.0,100.0,315.0,107.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1951,6,20,1642.0,0.0,0.0,0.0,261.0,128.0,338.0,89.0,1.0,,,,,1.0,,1.0,
USW00023119,1951,6,21,1712.0,0.0,0.0,0.0,228.0,128.0,338.0,85.0,1.0,,,,,1.0,,1.0,
USW00023119,1951,6,22,1518.0,0.0,0.0,0.0,239.0,117.0,338.0,80.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1951,6,23,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1951,6,24,1548.0,0.0,0.0,0.0,272.0,100.0,315.0,85.0,1.0,,,,,1.0,,1.0,
USW00023119,1951,6,25,1612.0,0.0,0.0,0.0,267.0,111.0,315.0,89.0,1.0,,,,,1.0,,1.0,
USW00023119,1951,6,26,1330.0,0.0,0.0,0.0,294.0,100.0,315.0,85.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1951,6,27,1500.0,0.0,0.0,0.0,333.0,122.0,315.0,72.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1951,6,28,1448.0,0.0,0.0,0.0,344.0,133.0,315.0,89.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1951,6,29,1736.0,0.0,0.0,0.0,328.0,144.0,338.0,85.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1951,6,3,1324.0,0.0,0.0,0.0,311.0,117.0,270.0,130.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1951,6,30,1636.0,0.0,0.0,0.0,322.0,144.0,315.0,94.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1951,6,31,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1951,6,4,1600.0,0.0,0.0,0.0,244.0,111.0,338.0,94.0,1.0,,,,,1.0,,1.0,
USW00023119,1951,6,5,1648.0,0.0,0.0,0.0,211.0,117.0,338.0,85.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1951,6,6,1348.0,0.0,0.0,0.0,194.0,122.0,315.0,98.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1951,6,7,1548.0,0.0,0.0,0.0,211.0,111.0,338.0,89.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1951,6,8,1248.0,0.0,0.0,0.0,217.0,122.0,360.0,107.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1951,6,9,1600.0,0.0,0.0,0.0,250.0,106.0,315.0,98.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1951,7,1,1718.0,0.0,0.0,0.0,300.0,128.0,315.0,85.0,1.0,-9999.0,,,,1.0,,1.0,
USW00023119,1951,7,10,1630.0,0.0,0.0,0.0,278.0,133.0,315.0,80.0,1.0,-9999.0,,,,1.0,,1.0,
USW00023119,1951,7,11,1724.0,0.0,0.0,0.0,294.0,150.0,338.0,94.0,-9999.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1951,7,12,1606.0,0.0,0.0,0.0,311.0,117.0,338.0,85.0,1.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1951,7,13,1648.0,0.0,0.0,0.0,339.0,133.0,315.0,103.0,-9999.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1951,7,14,1430.0,0.0,0.0,0.0,344.0,156.0,315.0,85.0,-9999.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1951,7,15,1500.0,0.0,0.0,0.0,356.0,183.0,315.0,89.0,-9999.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1951,7,16,1248.0,0.0,0.0,0.0,361.0,189.0,203.0,94.0,-9999.0,-9999.0,,,,1.0,,1.0,
USW00023119,1951,7,17,1612.0,0.0,0.0,0.0,378.0,211.0,360.0,89.0,-9999.0,-9999.0,,,,-9999.0,,1.0,
USW00023119,1951,7,18,1824.0,5.0,0.0,0.0,350.0,211.0,315.0,63.0,-9999.0,-9999.0,,,,1.0,,1.0,
USW00023119,1951,7,19,1554.0,0.0,0.0,0.0,361.0,206.0,315.0,85.0,-9999.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1951,7,2,1548.0,0.0,0.0,0.0,267.0,128.0,315.0,80.0,1.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1951,7,20,1500.0,0.0,0.0,0.0,367.0,200.0,315.0,94.0,-9999.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1951,7,21,218.0,0.0,0.0,0.0,333.0,183.0,315.0,89.0,-9999.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1951,7,22,1724.0,0.0,0.0,0.0,322.0,156.0,315.0,80.0,-9999.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1951,7,23,1548.0,0.0,0.0,0.0,306.0,133.0,315.0,76.0,1.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1951,7,24,1800.0,0.0,0.0,0.0,344.0,150.0,338.0,76.0,1.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1951,7,25,1342.0,0.0,0.0,0.0,311.0,172.0,315.0,94.0,-9999.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1951,7,26,1648.0,0.0,0.0,0.0,339.0,178.0,315.0,98.0,1.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1951,7,27,1424.0,0.0,0.0,0.0,361.0,194.0,315.0,107.0,-9999.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1951,7,28,1148.0,18.0,0.0,0.0,289.0,206.0,23.0,49.0,-9999.0,1.0,,,,1.0,,1.0,
USW00023119,1951,7,29,1648.0,0.0,0.0,0.0,361.0,183.0,315.0,103.0,1.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1951,7,3,1806.0,0.0,0.0,0.0,267.0,139.0,315.0,85.0,1.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1951,7,30,1706.0,0.0,0.0,0.0,378.0,194.0,315.0,98.0,-9999.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1951,7,31,1606.0,0.0,0.0,0.0,372.0,200.0,315.0,89.0,-9999.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1951,7,4,1742.0,0.0,0.0,0.0,322.0,117.0,315.0,85.0,1.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1951,7,5,1718.0,0.0,0.0,0.0,322.0,122.0,315.0,89.0,1.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1951,7,6,1706.0,0.0,0.0,0.0,378.0,139.0,315.0,103.0,-9999.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1951,7,7,1524.0,0.0,0.0,0.0,378.0,183.0,315.0,107.0,-9999.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1951,7,8,518.0,0.0,0.0,0.0,356.0,178.0,293.0,98.0,-9999.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1951,7,9,1336.0,0.0,0.0,0.0,311.0,139.0,315.0,85.0,1.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1951,8,1,1412.0,0.0,0.0,0.0,361.0,200.0,315.0,98.0,-9999.0,,,,,1.0,,1.0,
USW00023119,1951,8,10,1612.0,0.0,0.0,0.0,300.0,133.0,315.0,80.0,1.0,,,,,1.0,,1.0,
USW00023119,1951,8,11,1542.0,0.0,0.0,0.0,322.0,128.0,270.0,89.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1951,8,12,1312.0,0.0,0.0,0.0,350.0,150.0,315.0,98.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1951,8,13,1454.0,0.0,0.0,0.0,367.0,183.0,315.0,94.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1951,8,14,1618.0,0.0,0.0,0.0,344.0,178.0,270.0,89.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1951,8,15,1630.0,0.0,0.0,0.0,356.0,172.0,338.0,76.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1951,8,16,1554.0,0.0,0.0,0.0,356.0,189.0,315.0,89.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1951,8,17,1536.0,0.0,0.0,0.0,344.0,178.0,338.0,80.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1951,8,18,1606.0,0.0,0.0,0.0,367.0,183.0,315.0,98.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1951,8,19,1624.0,0.0,0.0,0.0,350.0,178.0,315.0,89.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1951,8,2,1624.0,0.0,0.0,0.0,328.0,172.0,315.0,98.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1951,8,20,1642.0,0.0,0.0,0.0,333.0,161.0,293.0,98.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1951,8,21,1454.0,0.0,0.0,0.0,311.0,156.0,293.0,103.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1951,8,22,1612.0,0.0,0.0,0.0,306.0,128.0,315.0,89.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1951,8,23,1542.0,0.0,0.0,0.0,317.0,128.0,293.0,98.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1951,8,24,1330.0,0.0,0.0,0.0,317.0,139.0,315.0,94.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1951,8,25,1300.0,0.0,0.0,0.0,322.0,133.0,293.0,72.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1951,8,26,1430.0,0.0,0.0,0.0,333.0,150.0,315.0,94.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1951,8,27,1242.0,0.0,0.0,0.0,333.0,189.0,158.0,148.0,-9999.0,,,,,-9999.0,,1.0,
USW00023119,1951,8,28,918.0,30.0,0.0,0.0,211.0,178.0,158.0,80.0,1.0,,,,,-9999.0,,1.0,
USW00023119,1951,8,29,1148.0,5.0,0.0,0.0,206.0,150.0,135.0,85.0,1.0,,,,,-9999.0,,1.0,
USW00023119,1951,8,3,1442.0,0.0,0.0,0.0,311.0,139.0,315.0,94.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1951,8,30,1600.0,0.0,0.0,0.0,250.0,139.0,293.0,80.0,1.0,,,,,1.0,,1.0,
USW00023119,1951,8,31,1718.0,0.0,0.0,0.0,272.0,128.0,293.0,76.0,1.0,,,,,1.0,,1.0,
USW00023119,1951,8,4,1642.0,0.0,0.0,0.0,344.0,150.0,315.0,94.0,-9999.0,,,,,1.0,,-9999.0,
USW00023119,1951,8,5,1642.0,0.0,0.0,0.0,361.0,156.0,315.0,89.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1951,8,6,1424.0,0.0,0.0,0.0,361.0,161.0,315.0,121.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1951,8,7,1512.0,0.0,0.0,0.0,333.0,139.0,315.0,85.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1951,8,8,1642.0,0.0,0.0,0.0,317.0,100.0,315.0,98.0,-9999.0,,,,,-9999.0,,-9999.0,
USW00023119,1951,8,9,1718.0,0.0,0.0,0.0,294.0,128.0,315.0,80.0,1.0,,,,,1.0,,-9999.0,
USW00023119,1951,9,1,1754.0,0.0,0.0,0.0,278.0,122.0,315.0,76.0,1.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1951,9,10,1400.0,0.0,0.0,0.0,339.0,156.0,315.0,72.0,-9999.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1951,9,11,1424.0,0.0,0.0,0.0,322.0,139.0,293.0,80.0,1.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1951,9,12,1018.0,0.0,0.0,0.0,311.0,122.0,315.0,85.0,1.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1951,9,13,1318.0,0.0,0.0,0.0,328.0,144.0,293.0,76.0,1.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1951,9,14,1600.0,0.0,0.0,0.0,400.0,161.0,293.0,76.0,-9999.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1951,9,15,1600.0,0.0,0.0,0.0,389.0,178.0,293.0,89.0,-9999.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1951,9,16,1618.0,0.0,0.0,0.0,383.0,161.0,338.0,80.0,-9999.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1951,9,17,1454.0,0.0,0.0,0.0,389.0,183.0,293.0,94.0,-9999.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1951,9,18,1412.0,0.0,0.0,0.0,372.0,194.0,293.0,94.0,-9999.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1951,9,19,1312.0,0.0,0.0,0.0,339.0,183.0,315.0,85.0,-9999.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1951,9,2,1600.0,0.0,0.0,0.0,283.0,122.0,293.0,85.0,1.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1951,9,20,1618.0,0.0,0.0,0.0,344.0,183.0,315.0,89.0,-9999.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1951,9,21,1354.0,0.0,0.0,0.0,344.0,167.0,293.0,76.0,-9999.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1951,9,22,1348.0,0.0,0.0,0.0,333.0,167.0,293.0,80.0,-9999.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1951,9,23,1442.0,0.0,0.0,0.0,289.0,133.0,293.0,76.0,1.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1951,9,24,1442.0,0.0,0.0,0.0,272.0,150.0,293.0,80.0,1.0,-9999.0,,,,1.0,,1.0,
USW00023119,1951,9,25,1600.0,0.0,0.0,0.0,267.0,133.0,293.0,112.0,1.0,-9999.0,,,,1.0,,1.0,
USW00023119,1951,9,26,1512.0,0.0,0.0,0.0,278.0,128.0,293.0,63.0,1.0,-9999.0,,,,1.0,,1.0,
USW00023119,1951,9,27,1454.0,8.0,0.0,0.0,289.0,128.0,293.0,85.0,1.0,1.0,,,,1.0,,1.0,
USW00023119,1951,9,28,0.0,135.0,0.0,0.0,206.0,133.0,270.0,58.0,1.0,1.0,,,,1.0,,1.0,
USW00023119,1951,9,29,1636.0,0.0,0.0,0.0,267.0,111.0,293.0,67.0,1.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1951,9,3,1636.0,0.0,0.0,0.0,311.0,122.0,270.0,80.0,1.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1951,9,30,1800.0,0.0,0.0,0.0,294.0,122.0,315.0,72.0,1.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1951,9,31,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1951,9,4,1636.0,0.0,0.0,0.0,322.0,117.0,315.0,89.0,1.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1951,9,5,1448.0,0.0,0.0,0.0,300.0,122.0,293.0,85.0,1.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1951,9,6,1424.0,0.0,0.0,0.0,306.0,122.0,315.0,89.0,1.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1951,9,7,1642.0,0.0,0.0,0.0,361.0,117.0,270.0,85.0,1.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1951,9,8,1542.0,0.0,0.0,0.0,378.0,150.0,293.0,107.0,-9999.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1951,9,9,1430.0,0.0,0.0,0.0,356.0,156.0,293.0,89.0,-9999.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1951,10,1,1354.0,0.0,0.0,0.0,278.0,167.0,293.0,80.0,-9999.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1951,10,10,1730.0,0.0,0.0,0.0,311.0,156.0,293.0,80.0,-9999.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1951,10,11,1654.0,0.0,0.0,0.0,278.0,111.0,293.0,63.0,-9999.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1951,10,12,1418.0,0.0,0.0,0.0,261.0,100.0,270.0,63.0,-9999.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1951,10,13,1724.0,0.0,0.0,0.0,311.0,106.0,293.0,63.0,-9999.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1951,10,14,1518.0,0.0,0.0,0.0,311.0,94.0,293.0,89.0,-9999.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1951,10,15,1406.0,0.0,0.0,0.0,267.0,94.0,293.0,72.0,-9999.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1951,10,16,1554.0,0.0,0.0,0.0,206.0,83.0,293.0,49.0,1.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1951,10,17,1412.0,0.0,0.0,0.0,228.0,117.0,270.0,49.0,1.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1951,10,18,1642.0,0.0,0.0,0.0,322.0,100.0,270.0,72.0,1.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1951,10,19,1612.0,0.0,0.0,0.0,311.0,117.0,293.0,72.0,-9999.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1951,10,2,1524.0,0.0,0.0,0.0,239.0,133.0,315.0,98.0,-9999.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1951,10,20,1448.0,0.0,0.0,0.0,267.0,100.0,270.0,89.0,1.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1951,10,21,1536.0,0.0,0.0,0.0,222.0,100.0,293.0,80.0,-9999.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1951,10,22,1606.0,0.0,0.0,0.0,261.0,83.0,270.0,63.0,1.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1951,10,23,1318.0,0.0,0.0,0.0,278.0,94.0,270.0,72.0,-9999.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1951,10,24,1530.0,0.0,0.0,0.0,239.0,78.0,248.0,98.0,1.0,-9999.0,,,,1.0,,1.0,
USW00023119,1951,10,25,306.0,56.0,0.0,0.0,156.0,83.0,270.0,148.0,1.0,-9999.0,,,,-9999.0,,1.0,
USW00023119,1951,10,26,1330.0,0.0,0.0,0.0,178.0,56.0,270.0,49.0,-9999.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1951,10,27,1712.0,0.0,0.0,0.0,244.0,72.0,45.0,63.0,1.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1951,10,28,1236.0,0.0,0.0,0.0,267.0,117.0,90.0,112.0,-9999.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1951,10,29,1718.0,3.0,0.0,0.0,267.0,83.0,113.0,76.0,-9999.0,1.0,,,,-9999.0,,1.0,
USW00023119,1951,10,3,1706.0,0.0,0.0,0.0,233.0,144.0,293.0,63.0,1.0,-9999.0,,,,-9999.0,,-9999.0,
USW00023119,1951,10,30,830.0,13.0,0.0,0.0,200.0,106.0,293.0,54.0,1.0,-9999.0,,,,-9999.0,,1.0,
USW00023119,1951,10,31,1342.0,0.0,0.0,0.0,189.0,106.0,315.0,49.0,1.0,-9999.0,,,,1.0,,-9999.0,
USW00023119,1951,10,4,1612.0,0.0,0.0,0.0,233.0,111.0,293.0,76.0,1.0,-9999.0,,,,1.0,,-9999.0,
